Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0.01,-0.146880833,0.66,0.05,0.24,0.12,17.15137597,0
0.3,-0.122681989,0.63,0.11,0.33,0.1,16.99744672,0
0.12,-0.135492096,0.53,0.07,0.39,0.19,18.67227374,0
0.01,-0.130446229,0.54,0.14,0.49,0.33,16.20856203,0
0.1,-0.14465994,0.22,0.54,0.42,0.59,16.6017881,0
0.02,-0.142989829,0.67,0.11,1.37,-0.23,17.87795092,0
0.17,-0.136113946,0.59,0.01,0.68,0.31,16.82710343,0
0.02,-0.063215372,0.53,0.59,0.52,0.38,16.23783145,0
0.36,0.883915317,0.66,0.02,0.31,0.24,16.29742958,0
0.1,-0.144197995,0.47,0.02,0.31,0.16,17.0849412,0
0.71,-0.152424181,0.76,0.04,-0.03,-0.27,16.68864019,0
0,-0.024785048,0.47,0.2,0.5,0.32,16.5343107,0
0.16,-0.142545651,0.72,0.11,0.38,0.09,16.01777044,0
0.08,-0.149545904,0.57,0.62,0.42,0,16.73764102,0
0.03,-0.152637386,0.47,0.05,0.41,0.31,16.36576829,0
0.12,-0.145725969,0.71,0.11,0.7,0.19,17.42629008,0
0.1,16.27274579,0.2,0.54,0.27,0.62,18.05812519,0
0.03,0.309148344,0.33,0.12,0.73,0.24,15.91732483,0
0.32,-0.14577927,0.75,0.08,0.24,0.18,17.1832335,0
0.17,-0.170777636,0.49,0.23,0.21,0.25,16.80145342,0
0.09,-0.113567446,0.72,0.14,1.49,0.1,17.60729787,0
0.05,-0.128847186,0.5,0.6,0.27,0.29,16.05733229,0
0.03,-0.142794391,0.72,0.07,0.3,0.19,16.67589402,0
0.2,-0.147840259,0.84,0.01,0.37,0.05,16.32918703,0
0.34,-0.149279397,0.52,0.42,0.12,0.39,16.83158066,0
0.3,-0.138334839,0.36,0.17,0.46,0.41,16.19373461,0
0.02,-0.158411707,0.97,0,0.12,-0.02,16.22215184,0
0.04,0.73207734,0.74,0.55,0.14,0.19,19.63507922,0
0.19,-0.139862813,0.48,0.04,0.48,0.5,16.78113428,0
0.66,-0.156759363,0.46,0.32,0.1,0.11,18.58538513,0
0.12,-0.149403767,0.54,0.53,0.13,0.43,16.9242942,0
0.03,-0.120940809,0.5,0.05,0.27,0.39,16.3451105,0
0.19,-0.144286831,0.43,0.04,0.37,0.25,16.86287794,0
0.06,-0.083345541,0.68,0.03,0.49,-0.21,17.22455067,0
0.35,-0.138707949,0.44,0.17,0.29,0.22,18.88212275,0
0.09,-0.143043131,0.78,0.23,0.45,0.04,18.5277411,0
0.06,-0.140218156,0.82,0.07,0.64,0.01,16.49460798,0
0.08,-0.061314288,0.16,0.08,0.61,0.33,16.98152272,0
0.12,-0.150096685,0.63,0.03,0.13,0.09,18.23181042,0
0.23,-0.132258477,0.64,0.13,0.49,0.15,16.82708395,0
0.24,-0.14702297,0.2,0.4,0,0.15,16.81035599,0
0.47,-0.129273597,0.64,0.05,0.24,0.32,17.40384361,0
0.21,-0.139862813,0.59,0.06,0.28,0.29,18.5824117,0
0.08,-0.13273819,0.66,0.13,0.78,0.3,16.22035237,0
0.22,-0.148160067,0.8,0.04,0.75,0.19,16.97277252,0
0.04,-0.134052958,0.69,0.04,0.34,0.24,16.93308995,0
0.09,4.170427537,0.78,0.53,0.59,0.07,17.88034562,0
0.01,-0.126182115,0.43,0.15,1.44,0.51,17.71647775,0
0.12,-0.132649354,0.2,0.28,0.37,0.58,17.38109864,0
0.02,-0.127372513,0.69,0.02,1.21,-0.1,16.27174489,0
0.16,-0.145192955,0.96,0.02,1.25,-0.4,16.27073356,0
0.03,-0.130197489,0.58,0.29,0.63,0.22,16.79335744,0
0.07,-0.126377554,0.58,0.74,0.69,0.2,15.90247436,0
0.02,-0.10795303,0.24,0.48,0.77,0.64,16.0911931,0
0.12,-0.100935009,0.48,0.3,0.46,0.3,16.43574986,0
0.17,9.420244239,0.18,0.21,0.29,0.49,16.39131205,0
0.06,-0.12373025,0.5,0.24,0.25,0.28,17.04806445,0
0.1,-0.14465994,0.29,0.33,0.41,-0.26,19.00356176,0
0.13,-0.151180481,0.9,0.21,0.48,-0.01,17.28939495,0
0.41,-0.145299558,0.77,0.26,0.42,0.11,18.07210765,0
0.11,-0.027112544,0.28,0.28,0.35,0.54,17.27521584,0
0.11,-0.150683001,0.9,0.14,0.22,0.01,16.56809113,0
0.27,-0.109107894,0.41,0.01,0.76,0.28,17.97459511,0
0.42,-0.135723069,0.82,0.02,0.38,0.16,15.98851632,0
0.07,-0.134479369,0.42,0,1.99,0.06,19.52686906,0
0.04,-0.138974456,0.7,0.06,0.59,-0.03,16.08632548,0
0.15,-0.143842652,0.31,0.09,1.04,0.57,17.19347885,0
0.22,-0.127248143,0.5,0.2,0.22,0.33,16.98983185,0
0.01,-0.085815173,0.36,0.28,0.93,0.57,16.617889,0
0.01,-0.140964375,0.69,0.03,0.82,0.15,16.14782522,0
0.04,-0.14465994,0.45,0.63,0.64,0.51,16.26191881,0
0.03,-0.110564799,0.54,0.16,0.24,0.24,16.29649645,0
0.1,-0.147129573,0.61,0.13,0.67,0.23,16.93870597,0
0.06,-0.13838814,0.63,0.1,0.63,0.21,16.39927593,0
0.06,-0.127248143,0.37,0.01,0.33,0.62,16.21741913,0
0.24,-0.15478721,1.03,0.03,0.07,-0.27,17.39320758,0
0.09,-0.146081312,0.69,0.03,0.1,0.01,20.13477652,0
0.26,-0.13037516,0.21,0.02,0.2,0.25,17.18111237,0
0.02,-0.145566065,0.61,0.44,0.41,0.11,16.13590148,0
0.18,-0.125826772,0.29,0.02,0.67,0.44,18.25949329,0
0.12,-0.138832319,0.69,0.01,0.45,0.17,17.65479361,0
0.23,-0.148995123,0.83,0.11,0.23,0.03,16.00529116,0
0.02,-0.154183127,0.44,0.1,-0.14,0.24,15.94606338,0
0.01,-0.136451522,0.61,0.1,0.37,0.11,16.79757024,0
0.02,-0.104932616,0.44,0.42,0.45,0.38,18.25199213,0
0.08,-0.14465994,0.18,0.8,0.53,0.47,17.48108971,0
0.2,-0.147325011,0.65,0.07,0.38,0.3,16.01554042,0
0.12,-0.137446482,0.76,0.13,0.28,0.19,15.98817841,0
0.08,-0.085655269,0.33,0.04,1.13,0.62,17.73057914,0
0.09,-0.071992339,0.26,0.03,0.6,0.55,18.25021995,0
0.11,6.130800441,0.13,0.33,0.65,0.79,16.70253684,0
0.23,-0.148000163,0.83,0.07,0.47,0.03,17.26814533,0
0.09,-0.133875287,0.4,0.1,0.9,0.46,16.85708441,0
0.06,-0.139276497,0.87,0.39,0.38,0,16.04399454,0
0.11,-0.144979749,0.64,0.14,1.32,0.34,15.923965,0
0.19,-0.161041243,0.16,0.62,0.2,0.14,16.9218539,0
0.08,-0.161289983,0.94,0.07,0,-0.19,17.33825889,0
0.12,-0.14465994,0.43,0.3,0.42,0.26,19.03357666,0
0.14,-0.14677423,0.82,0.13,0.41,0.05,16.23084863,0
0.05,-0.142030404,0.8,0.05,0.27,-0.08,17.30325272,0
0.24,-0.14963474,0.84,0,0.02,0.02,16.4722669,0
0.17,-0.01682537,0.18,0.21,0.33,0.56,17.54929246,0
0.31,-0.140680101,0.25,0.14,0.29,0.37,19.0715077,0
0.09,0.9571337,0.09,0.27,0.76,0.8,17.16328273,0
0.08,-0.13112138,0.42,0.24,0.28,0.52,16.15084992,0
0.12,-0.14465994,0.15,0.49,1.05,0.59,16.30619515,0
0.23,-0.144482269,0.45,0.03,0.48,0.05,17.93896402,0
0.1,-0.140644567,0.82,0.12,0.9,0.14,17.15157849,0
0.1,-0.014942053,0.22,0.15,0.72,0.61,17.73498495,0
0.22,-0.141568458,0.62,0.14,0.59,-0.17,16.90679907,0
0.09,-0.144233529,0.69,0.12,0.55,0.24,16.60136725,0
0.01,-0.142332445,0.75,0.02,0.47,0.22,17.28515027,0
0.13,0.787954995,0.11,0.66,0.3,0.31,16.53373971,0
0.16,-0.129469036,0.4,0.05,0.72,0.34,18.64134939,0
0.64,-0.14752045,0.56,0.02,0.16,0.02,16.54971091,0
0.12,3.170208634,0.32,0.34,0.63,0.15,17.03427898,0
0.01,-0.146738696,1.12,0.26,0.92,-0.21,16.09664186,0
0.09,0.115646425,0.29,0.24,0.63,0.44,17.92152345,0
0.1,-0.136540358,0.69,0.17,0.47,0.14,16.48615528,0
0.02,0.087094631,0.61,0.47,0.47,0.38,16.24233487,0
0.33,-0.148479876,0.69,0.09,0.23,-0.04,16.23983476,0
0.05,-0.13851251,0.52,0.07,0.41,0.3,15.89718037,0
0.15,-0.153188168,0.75,0.01,0.1,0,15.90549186,0
0.14,-0.063446344,0.16,0.33,0.62,0.48,17.07272163,0
0.16,-0.145121886,0.47,0.1,0.22,0.24,18.53106745,0
0.09,-0.141070978,0.75,0.15,0.5,0.18,16.14197447,0
0.23,-0.144819845,0.68,0.12,0.3,0.15,16.50938022,0
0.11,-0.154698374,0.78,0.15,0.22,0,16.40293882,0
0.13,-0.102978231,0.39,0.02,0.31,0.15,16.31231926,0
0.07,-0.143043131,0.66,0.01,0.67,0.11,17.05160245,0
0.06,-0.12236218,0.5,0.17,0.33,0.43,16.34879356,0
0.09,-0.121331686,0.27,0.44,0.4,0.48,17.96164108,0
0.19,-0.155675567,0.89,0.06,0.46,0.08,17.16240739,0
0.38,-0.140822238,0.29,0.23,0.41,0.41,18.71800852,0
0.09,-0.11999915,0.55,0.39,0.53,0.13,17.49583532,0
0.05,-0.137926194,0.66,0.39,0.27,0.02,16.2904773,0
0.01,-0.139365333,0.65,0.06,0.42,0.21,16.28007342,0
0.22,-0.12373025,0.85,0.09,0.16,0.13,16.02358077,0
0.29,-0.147698121,0.82,0.07,0.18,0.15,16.58250303,0
0.45,-0.151198248,0.6,0.3,0.36,-0.02,19.45829479,0
0.09,-0.141710595,0.93,0.02,0.17,-0.01,16.80940514,0
0.02,-0.144109159,0.85,0.05,0.6,0.13,16.05057434,0
0.12,-0.118666615,0.3,0.12,0.49,0.61,16.53274994,0
0.37,-0.142137007,0.75,0,0.26,-0.02,16.27718671,0
0.12,-0.10484378,0.55,0.1,0.35,0.05,16.06661308,0
0.11,-0.118329039,0.33,0.03,0.33,0.23,20.03320243,0
0.44,-0.152868359,0.41,0.46,0.11,-0.14,19.18030729,0
0.04,-0.151820098,0.66,0.24,0.02,0.15,16.17970369,0
0.14,-0.134816945,0.31,0.23,0.61,0.67,15.96754807,0
0.1,-0.129273597,0.44,0.21,0.42,0.43,18.65473777,0
0.14,-0.146472189,0.71,0.14,0.36,0.2,16.86098568,0
0.09,-0.139649607,0.32,0.14,0.27,0.2,18.94733094,0
0.08,-0.128100966,0.45,0.34,0.45,0.04,17.01562814,0
0.09,-0.146561024,0.68,0.26,0.34,0.07,17.4758591,0
0.12,-0.145761503,0.96,0.06,0.33,-0.02,16.06916535,0
0.06,-0.119110793,0.46,0.13,1.09,0.53,16.53049923,0
0.09,-0.144890913,1.02,0.06,0.32,-0.16,16.09915908,0
0.08,-0.1381394,0.57,0.17,0.7,0.29,17.18151524,0
0.04,-0.14465994,0.36,0.09,0.41,0.46,16.67157459,0
0.09,-0.132631587,0.35,0.26,0.8,0.3,18.14955536,0
0.13,-0.141159814,0.66,0.13,0.32,0.04,16.27978694,0
0.13,-0.126928335,0.54,0.5,0.43,0.33,17.0050386,0
0.2,14.02438531,0.09,0.6,0.56,0.46,17.66689556,0
0.23,-0.146081312,0.93,0.01,0.23,-0.2,16.09501524,0
0.05,-0.14465994,0.15,0.64,0.38,0.79,16.03319387,0
0.44,-0.138441442,0.71,0.12,0.37,0.15,16.33746818,0
0.06,-0.136682495,0.76,0.19,0.83,0.21,15.95121629,0
0.24,-0.140484663,0.69,0.09,0.58,0.16,16.38506981,0
0.16,-0.140928841,0.42,0.16,0.22,-0.28,17.31882553,0
0.06,-0.146472189,0.48,0.26,0.28,0.29,18.12595679,0
0.24,-0.139578538,0.61,0.01,0.68,0.11,16.37776853,0
0.26,-0.14199487,0.81,0.12,0.61,0.17,16.04955907,0
0.1,-0.142083705,0.81,0.16,0.36,0.08,16.14685336,0
0.11,-0.027983133,0.25,0.16,0.5,0.22,16.42438493,0
0.54,-0.151980002,0.7,0.07,0.11,-0.05,16.19740209,0
0.13,-0.135918508,0.46,0.12,0.2,0.16,19.27170379,0
0.16,-0.140058251,0.5,0.24,0.84,-0.17,16.29287047,0
0.18,-0.143434008,0.65,0.01,0.37,0.21,16.71836958,0
0.04,-0.143451775,0.73,0.24,0.48,0.1,16.1909663,0
0.13,-0.137837359,0.47,0.17,0.37,0.24,19.1879674,0
0.28,-0.132791491,0.49,0.03,0.83,0.26,15.93648708,0
0.16,-0.141230883,0.48,0.16,1.1,0.29,20.17287788,0
0.16,-0.143860419,0.8,0.09,0.32,0.05,17.16043426,0
0.12,1.229912598,0.26,0.19,0.53,-0.05,16.78703789,0
0.13,-0.14627675,0.87,0.26,0.45,-0.03,16.03544627,0
0.1,-0.143789351,0.81,0.05,0.25,0.15,16.90228405,0
0.05,0.017660649,0.33,0.45,0.3,0.61,16.27115179,0
0.11,-0.146116846,0.61,0.05,0.22,0.09,17.10908164,0
0.14,-0.120514397,0.35,0.01,1.15,0.26,21.34347548,0
0.23,-0.140271457,0.68,0.08,0.46,-0.2,16.62321458,0
0.1,-0.161201148,0.58,0.01,0.34,0,18.73301178,0
0.1,-0.143060898,0.68,0.03,0.55,0.12,16.00683711,0
0.07,-0.11534416,0.46,0.17,0.58,0.46,16.71029606,0
0.14,-0.143913721,0.57,0.12,0.91,0.06,19.3884307,0
0.02,-0.127123773,0.61,0.15,0.91,0.21,16.19835283,0
0.3,-0.144357899,0.67,0.16,0.15,0.12,16.47391537,0
0.16,-0.141959335,0.66,0.07,0.38,0.07,16.69577216,0
0.05,-0.143664981,0.52,0.14,0.8,0.26,16.34989142,0
0.05,-0.158447241,0.47,0.84,0.1,0.46,16.70943671,0
0.19,-0.14913726,0.92,0.06,0.47,-0.26,16.24426106,0
0.22,-0.102551819,0.17,0.15,0.35,0.4,15.99401715,0
0.56,-0.150896207,0.83,0.03,0.13,0.11,16.38301549,0
0.02,-0.117884861,0.58,0.5,0.23,0.27,17.15890777,0
0.15,-0.149670274,0.8,0.02,0.98,-0.08,16.67029014,0
0.31,-0.148924054,0.63,0.06,0.83,0.1,17.07649941,0
0.09,4.681996793,0.26,0.09,0.32,0.7,19.13474897,0
0.2,-0.090043753,0.33,0.53,0.72,0.14,18.58118458,0
0.01,-0.112305979,0.46,0.5,1.07,0.44,16.06009401,0
0.06,-0.135954042,0.72,0.02,0.15,0.15,16.56223126,0
0.41,-0.141586225,0.36,0.15,0.17,0.53,17.76855373,0
0.03,-0.14465994,0.15,0.85,0.66,0.5,18.81877131,0
0.03,-0.139081059,0.53,0.01,0.7,0.29,18.27203296,0
0.21,-0.147715889,0.88,0.41,0.49,-0.07,16.52124167,0
0.29,-0.146987436,0.74,0.02,0.38,0.18,15.93431799,0
0.09,-0.142083705,0.72,0.01,0.61,0.15,16.06365647,0
0.02,-0.138690182,0.6,0.37,0.43,0.27,16.40444556,0
0.06,-0.050991579,0.67,0.3,0.61,0.14,18.21550172,0
0.09,-0.14602801,0.8,0.09,0.31,0.11,17.24551623,0
0.1,2.268295316,0.45,0.15,0.48,0.28,18.09620909,0
0.06,-0.139400867,0.5,0.06,0.41,0.41,16.15916216,0
0.14,-0.155462361,0.64,0.06,0.6,0.13,15.89538188,0
0.04,-0.141781664,0.86,0.02,0.49,0.03,16.45242688,0
0.14,-0.089795013,0.42,0.36,0.68,0.46,17.05736307,0
0.3,-0.127248143,0.36,0.12,0.26,0.42,17.17819044,0
0.12,-0.137499783,0.69,0.11,1.04,0.17,17.12743933,0
0.59,-0.146205682,0.5,0.02,0.24,0.32,16.07189683,0
0.06,-0.133448875,0.62,0.01,0.41,0.12,20.10277614,0
0.08,-0.144606639,0.91,0.11,0.42,-0.14,16.70236358,0
0.02,-0.122308879,0.37,0.22,0.57,0.54,16.49159561,0
0.09,-0.019117331,0.5,0.4,0.36,0.16,16.87061057,0
0.13,-0.140182621,0.41,0.5,0.25,0.28,19.29317507,0
0.1,-0.147840259,0.76,0.01,0.4,0.02,17.08748364,0
0.07,-0.144855379,0.77,0.28,0.47,0.01,17.53815894,0
0.17,-0.092868728,0.27,0.13,0.55,0.6,17.30100053,0
0.03,-0.151091645,0.74,0.05,0.48,0.11,18.32408227,0
0.2,-0.174259995,0.23,0.37,0.11,-0.03,17.49935202,0
0.06,-0.139240963,0.75,0.01,0.44,-0.13,17.13040373,0
0.15,-0.14577927,0.76,0.07,0.1,-0.11,20.9976324,0
0.08,-0.14540616,0.8,0.05,0.26,0.17,16.30820514,0
0.25,-0.144748776,0.67,0.08,0.45,0.05,16.18407448,0
0.01,-0.078104235,0.59,0.25,0.37,0.41,16.65757264,0
0.01,-0.140573498,0.71,0.26,0.67,0.16,16.45926164,0
0.16,-0.147786957,0.66,0.03,0.27,0.12,15.9473224,0
0.13,-0.146667627,0.84,0.27,0.42,0.1,16.25897271,0
0.02,-0.112679089,0.61,0.34,0.35,0.33,16.04160697,0
0.16,-0.14465994,0.2,0.57,0.37,0.37,15.97580037,0
0.14,-0.143505076,0.75,0.05,0.32,0.1,16.32992043,0
0.09,-0.155711101,0.41,0.06,0.3,-0.14,16.75318434,0
0.04,-0.145299558,0.59,0.36,0.71,0.39,16.28016765,0
0.08,-0.151482522,0.62,0.32,0.45,0.44,16.46562157,0
0.19,-0.11385172,0.26,0.24,0.99,0.48,17.71548631,0
0.16,-0.14465994,0.19,0.54,0.37,0.14,15.99642337,0
0.09,-0.143167501,0.38,0.37,0.57,0.05,16.56260248,0
0.06,0.040473656,0.82,0,0.34,0.1,16.33498464,0
0.07,-0.143167501,0.84,0.29,0.42,0.13,16.28653243,0
0.03,-0.13714444,0.77,0.15,0.59,0.18,15.9887294,0
0.09,-0.13838814,0.47,0.2,0.84,0.17,21.34240165,0
0.13,-0.140342526,0.8,0.13,0.47,0.01,18.16593479,0
0.05,-0.14465994,0.15,0.57,0.44,0.57,17.47150932,0
0.11,-0.14465994,0.23,0.4,0.54,0.78,17.50470509,0
0.15,-0.135882973,0.54,0.31,0.06,0.01,15.89835605,0
0.09,-0.144357899,0.83,0.08,0.33,0.11,16.95491503,0
0.03,-0.07440867,0.6,0.45,0.36,0.4,16.64910042,0
0.11,-0.147005203,0.76,0.42,0.39,0.14,16.10333758,0
0.1,-0.139969416,0.77,0.03,0.81,0.07,16.49945685,0
0.17,-0.144873146,0.74,0.05,0.38,0.04,15.96553288,0
0.12,-0.145566065,0.74,0.09,0.3,0.23,16.21434394,0
0.44,0.13810409,0.07,0.39,0.34,0.47,16.19073673,0
0.1,-0.144642173,0.51,0.05,1.35,0.38,18.90867107,0
0.02,2.416935208,0.63,0.1,0.32,0.31,18.52136253,0
0.18,-0.093010865,0.3,0.26,0.23,0.54,17.72214919,0
0.08,-0.147609286,0.94,0.59,0.73,-0.1,16.07709031,0
0.04,-0.042587722,0.47,0.35,0.31,0.08,16.56809732,0
0.18,-0.132560518,0.32,0.15,0.3,0.51,16.25586047,0
0.15,0.154183351,0.1,0.19,0.27,0.69,16.58014088,0
0.18,-0.150611932,0.46,0.2,0.49,0.04,17.04369334,0
0.15,-0.130339626,0.46,0.22,0.91,0.15,16.09391771,0
0.09,-0.145139653,0.67,0.05,0.69,0.15,16.10905168,0
0.06,-0.10471941,0.43,0.25,0.6,0.29,17.41175576,0
0.13,-0.158607145,0.84,0.36,0.79,-0.02,16.92642685,0
0.18,-0.030559369,0.42,0.07,0.69,0.47,18.45923428,0
0.12,-0.127017171,0.51,0.07,0.46,0.4,16.24249965,0
0.27,-0.143469542,0.84,0.03,1.07,0.01,15.9832871,0
0.03,-0.142936528,0.67,0.25,0.56,0.09,17.05585178,0
0.03,-0.144890913,0.8,0.11,0.32,0.17,16.49938896,0
0.26,-0.147449381,1.23,0.02,0.59,-0.35,17.26535765,0
0.12,-0.14553053,0.75,0.1,0.26,0.1,17.40606524,0
0.14,-0.111932869,0.5,0.2,0.27,0.17,17.81357138,0
0.16,-0.134888014,0.36,0.77,0.18,0.07,17.42445544,0
0.14,-0.147129573,0.8,0.62,0.43,0.03,17.16476601,0
0.19,-0.14503305,0.63,0.46,0.25,0.14,16.95104377,0
0.02,-0.151464755,0.82,0.32,0.05,0.16,16.60872951,0
0.23,-0.13652259,0.74,0.2,0.1,-0.2,16.42348787,0
0.02,-0.129486803,0.48,0.07,1.06,0.47,17.81706704,0
0.13,-0.146205682,0.68,0.32,0.39,0.25,16.21197262,0
0.12,-0.147751423,0.71,0.17,0.39,0.2,15.9314653,0
0.03,-0.126324252,0.36,0.64,0.95,0.5,15.97553793,0
0,16.15166273,0.31,0.67,0.4,0.56,17.45370004,0
0.13,-0.149776877,0.5,0.21,0.09,0.38,15.94222862,0
0.13,-0.14876415,0.39,0.31,0.74,0.43,17.92944488,0
0.04,-0.131956436,0.32,0.18,0.22,0.62,16.61111054,0
0.01,-0.127194842,0.61,0.15,0.3,0.41,17.09094492,0
0.08,-0.111968403,0.3,0.25,0.65,0.57,16.76259845,0
0.05,-0.138814551,0.64,0.27,0.85,-0.08,16.20487399,0
0.07,-0.147342779,0.63,0.1,0.77,0.01,21.78304074,0
0.1,-0.147040737,0.89,0.01,0.84,-0.03,15.96800598,0
0.17,-0.056605996,0.7,0.18,0.39,0.19,16.72678243,0
0.15,-0.144961982,0.78,0.07,0.52,0.12,16.26490505,0
0.07,-0.146170147,0.87,0.03,0.22,-0.02,16.81230367,0
0.12,-0.041646064,0.52,0.13,0.77,0.36,16.29025432,0
0.12,-0.139471936,0.41,0.53,0.45,0.35,16.60517608,0
0.08,-0.14602801,0.75,0.13,0.15,0.05,16.98491206,0
0.12,-0.159975215,0.67,0.12,0.2,-0.39,16.06429089,0
0.14,-0.146418887,0.78,0.04,0.37,0.1,16.74643281,0
0.05,-0.134461602,0.7,0.02,0.44,0.29,16.17637267,0
0.06,-0.084784679,0.25,0.52,0.2,0.36,18.65442866,0
0.11,-0.147431614,0.95,0,-0.04,-0.33,16.99016219,0
0.07,-0.119928082,0.65,0.22,0.27,0.29,17.61718078,0
0.06,-0.150896207,0.72,0.06,0.11,-0.1,15.9391277,0
0.43,-0.140680101,0.8,0.32,0.48,-0.49,15.90705247,0
0.07,-0.147431614,0.79,0.22,0.15,-0.02,18.03684238,0
0.27,-0.147236176,0.7,0.01,0.19,0.22,16.36795412,0
0.22,-0.145761503,0.88,0.06,0.34,0,15.93561792,0
0.06,-0.14801793,0.83,0.08,0.15,0.04,16.20903411,0
0.23,-0.142048171,0.43,0.09,0.33,0.35,16.72568729,0
0.11,-0.132720423,0.57,0.06,1.45,0.2,17.9539905,0
0.42,-0.143718282,0.75,0.02,0.23,0.1,16.45152756,0
0.19,-0.160970175,0.51,0.22,0.07,0.01,17.56098729,0
0.13,-0.144926448,0.62,0.18,0.95,0.2,17.14521226,0
0.3,-0.164754576,0.64,0.28,0.03,0.16,18.05527043,0
0.06,-0.14465994,0.15,0.47,0.53,0.6,16.59921144,0
0.06,-0.11347861,0.42,0.05,0.56,0.27,16.98363185,0
0.06,-0.142421281,0.77,0.3,0.22,0.11,17.25547256,0
0.14,-0.121633727,0.55,0.06,1.06,0.36,16.10181107,0
0,-0.140520197,0.78,0.21,0.39,0.19,16.38602035,0
0.14,-0.115397461,0.45,0.27,0.48,0.51,16.13252711,0
0,-0.133129067,0.53,0.08,0.53,0.33,16.56976937,0
0.03,-0.140395827,0.57,0.07,0.8,0.02,18.17660857,0
0.07,-0.147733656,0.8,0.05,0.14,-0.12,16.97282361,0
0.32,-0.152601852,0.33,0.03,0.36,-0.09,17.42889761,0
0.43,-0.144215762,0.75,0.01,0.24,0.15,15.94502204,0
0.02,-0.13863688,0.5,0.11,0.18,0.19,16.74282544,0
0.07,-0.133324505,0.36,0.59,0.23,0.36,19.55183461,0
0.07,-0.153330305,0.69,0.71,-0.05,0.07,17.04439604,0
0.21,-0.142900994,0.68,0.01,0.35,0.25,17.60540423,0
0.02,-0.132969162,0.66,0.13,0.31,0.33,16.86155755,0
0.02,-0.108219537,0.42,0,0.72,0.26,17.03222605,0
0.18,-0.156137513,0.68,0.3,0.07,0.26,16.47109787,0
0.28,-0.144571105,0.74,0.04,0.37,0.23,15.94779535,0
0.14,-0.108237304,0.38,0.13,0.44,0.42,16.73729802,0
0,-0.145264023,0.9,0.37,0.76,0.04,16.56044458,0
0.09,-0.144997516,0.81,0.34,0.47,0.13,18.12045377,0
0.24,-0.128118733,0.79,0.09,0.81,0.14,16.65316754,0
0.3,-0.142101472,0.71,0.04,0.18,0.06,17.1892574,0
0.06,-0.139045524,0.46,0.08,0.48,0.17,17.05299108,0
0.06,-0.061598562,0.38,0.16,0.7,0.46,16.49513961,0
0.03,-0.134657041,0.51,0.42,0.73,0.27,16.51602987,0
0.08,-0.153081565,0.47,0.09,0.27,0.15,16.85662978,0
0.54,-0.137251043,0.74,0.01,0.28,0.18,16.18501309,0
0.03,-0.132915861,0.65,0.08,1.28,0.31,16.15770513,0
0.15,-0.14615238,0.51,0.16,0.21,0.49,17.43784986,0
0.21,-0.069735912,0.31,0.52,0.59,0.39,16.37459808,0
0.03,-0.137748523,0.74,0.25,1.06,0.25,16.64531905,0
0.07,-0.093295139,0.43,0.23,0.52,0.4,16.50746986,0
0.1,-0.14652549,0.8,0.06,0.31,0.11,16.45316591,0
0.11,6.015545005,0.61,0.13,0.74,0.38,17.11259683,0
0.08,-0.152424181,0.79,0.1,0.25,0.01,15.94141324,0
0.27,-0.145441695,0.67,0.1,0.18,0.11,17.12284181,0
0.09,-0.063091002,0.21,0.5,0.19,0.41,19.0544491,0
0.01,-0.137926194,0.66,0.15,1.61,0.22,15.9034629,0
0.4,-0.121189549,0.69,0.01,0.35,0.1,16.05831199,0
0.06,0.397166755,0.34,0.35,0.27,0.25,16.57621538,0
0.22,-0.144269063,0.57,0.09,0.24,-0.19,17.67128162,0
0.14,-0.145246256,0.55,0.16,0.28,0.19,16.98556187,0
0.02,-0.147840259,0.74,0.21,0.59,0.01,16.31062955,0
0.21,0.256202268,0.25,0.49,0.34,0.45,18.00020002,0
0.14,-0.137091139,0.31,0.11,0.74,0.61,19.86232341,0
0.13,-0.182077537,0.91,0.25,0,0.07,16.88768559,0
0.18,0.33539041,0.1,0.66,0.19,0.24,16.69260078,0
0.05,8.209662401,0.4,0.3,0.26,0.33,17.54717032,0
0.14,-0.13248945,0.54,0.08,0.61,0.38,16.10928858,0
0.09,-0.137624153,0.68,0.11,0.48,0.27,16.74293101,0
0.09,-0.134390534,0.55,0.3,0.1,0.22,15.97171509,0
0.13,-0.152619619,0.53,0.06,0.04,0.37,18.06474824,0
0.04,-0.135989576,0.33,0.22,0.27,0.67,17.0479239,0
0.15,-0.145246256,0.56,0.07,0.53,-0.04,16.02200526,0
0.01,-0.143487309,0.78,0.13,0.23,-0.01,15.96338615,0
0.1,-0.147484916,0.19,0.25,0.21,0.45,17.08431434,0
0.18,-0.148728615,0.79,0.08,0.33,0.15,16.04217699,0
0.17,-0.140893307,0.72,0.13,0.26,0.11,17.53859623,0
0.07,-0.124209963,0.5,0.08,0.35,0.45,16.80548393,0
0.11,-0.150434261,0.49,0.16,0.2,0.02,17.72880348,0
0.01,-0.143736049,0.88,0.78,0.28,-0.01,16.57504906,0
0.3,-0.144944215,0.79,0.01,0.79,0.02,16.71987348,0
0.03,-0.120514397,0.54,0.21,1.44,0.34,16.34572361,0
0.06,-0.122699756,0.67,0.31,0.12,0.14,18.01172438,0
0.3,-0.146951902,0.78,0,0.28,0.16,17.35206125,0
0.18,-0.164825644,0.73,0.29,0.27,-0.39,16.68528656,0
0.05,-0.138956689,0.52,0.15,0.8,-0.11,19.05760945,0
