Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0.05,-0.14752045,0.3,0.26,0.41,0.25,16.31242861,0
0.03,-0.145299558,0.42,0.27,0.58,0.29,16.96255752,0
0.2,-0.142421281,0.52,0.16,0.96,0.19,16.15483155,0
0.2,-0.116356887,0.42,0.18,0.54,0.52,16.02821864,0
0.06,-0.126892801,0.48,0.11,0.36,0.35,17.76247502,0
0.05,-0.140200388,0.82,0,0.47,0.01,16.58074392,0
0.05,-0.077162576,0.23,0.36,0.4,0.73,16.65776759,0
0.03,-0.15640402,0.63,0.35,0.41,0.01,16.24072966,0
0.01,-0.142101472,0.6,0.09,0.37,0.3,16.09843871,0
0.35,-0.140040484,0.85,0.07,0.38,-0.12,16.70444295,0
0.38,-0.14652549,0.78,0.03,1.37,-0.09,18.48058816,0
0.01,-0.138441442,0.66,0.13,1.1,0.25,16.55944765,0
0.13,-0.144571105,0.77,0.13,0.3,0.04,18.51672477,0
0.11,-0.127727856,0.58,0.15,0.64,0.15,17.26262898,0
0.19,-0.064228099,0.78,0.41,0.65,0.2,17.0744487,0
0.73,-0.144588872,0.69,0.02,0.41,0.18,16.05209398,0
0.04,-0.109250031,0.41,0.39,0.22,0.41,17.9106094,0
0.04,-0.146347819,0.53,0.47,0.37,0.27,18.37488674,0
0.16,-0.145583832,0.68,0.13,0.26,0.06,17.13962378,0
0.02,0.298914472,0.62,0.19,0.51,0.27,15.98930887,0
0.04,-0.08645479,0.39,0.34,1.5,0.45,18.9266779,0
0.17,-0.147289477,0.86,0.12,0.29,-0.06,16.83078484,0
0.03,0.226637747,0.38,0,0.68,0.59,16.61861915,0
0.28,-0.138423674,0.4,0.08,0.12,0.41,16.7700081,0
0.22,-0.144428968,0.64,0.16,0.33,0.22,16.67503036,0
0.09,-0.116516791,0.46,0.2,0.41,0.39,17.0286397,0
0.05,2.263267216,0.25,0.54,1.21,0.5,16.28217856,0
0.17,-0.104257465,0.33,0.03,0.61,0.27,16.67904118,0
0.06,-0.144500036,0.61,0.45,0.83,0.07,21.26524557,0
0.2,-0.132045271,0.53,0.06,0.99,0.27,16.99901575,0
0.07,-0.102747258,0.36,0,1.39,0.5,18.4642847,0
0.03,-0.145814805,0.75,0.18,0.44,0.17,16.06251317,0
0.56,-0.150896207,0.83,0.03,0.13,0.11,16.38301549,0
0.06,-0.136007343,0.34,0.4,0.19,0.54,17.45351526,0
0.02,-0.100544132,0.19,0.85,0.39,0.66,18.36226195,0
0.21,-0.147307244,0.09,0.6,0.3,0.18,16.87522388,0
0.14,-0.048433111,0.5,0.13,0.79,0.29,16.46719737,0
0.26,-0.142367979,0.53,0.02,0.64,0.15,16.05702896,0
0.08,-0.145601599,0.81,0.12,0.33,0,15.95032401,0
0.13,-0.149599205,0.52,0.16,0.13,0.37,16.20547968,0
0,-0.137162207,0.74,0.52,1.85,0.11,16.09426719,0
0.13,-0.146685394,0.59,0.34,0.7,0.03,21.24117881,0
0.1,-0.047189412,0.37,0.51,0.62,0.45,17.0914854,0
0.21,-0.146543257,0.51,0.12,0.17,0.24,18.71423466,0
0.03,-0.10521689,0.67,0.31,0.3,0.31,17.01833566,0
0.2,-0.144873146,0.65,0.02,0.4,0.11,17.71292952,0
0.3,-0.147929094,0.25,0.3,0.11,0.2,19.58536189,0
0.08,-0.137979496,0.5,0.1,0.92,0.14,18.67296126,0
0.33,-0.143380706,0.52,0.09,0.31,0.25,17.26486114,0
0.17,-0.144357899,0.5,0.11,0.29,0.35,18.69529349,0
0.15,-0.145370626,0.83,0.01,0.37,0.06,16.37770003,0
0.03,-0.128776117,0.65,0.05,0.48,0.35,16.91248235,0
0.07,-0.121260617,0.43,0.07,0.63,0.13,19.35285019,0
0.07,-0.139329799,1.06,0,1.13,-0.21,16.1851659,0
0.19,-0.1218647,0.47,0.08,0.33,0.33,18.03218453,0
0.04,-0.145192955,0.58,0.01,0.77,0.21,17.41553224,0
0.27,-0.145370626,0.74,0.04,0.38,0.03,17.26995539,0
0.03,-0.009114431,0.42,0.33,0.28,0.23,16.84201362,0
0.04,-0.126768431,1.11,0.11,0.67,-0.12,16.6420238,0
0.46,-0.144731009,0.62,0.08,0.38,0.15,15.93039779,0
0.16,-0.144055858,0.85,0.03,0.5,-0.03,16.35187595,0
0.09,-0.157345678,0.17,0.3,0.09,-0.26,16.87644983,0
0.05,-0.151535824,1.19,0.1,0.54,-0.4,16.06742858,0
0.06,-0.146880833,0.8,0.31,0.21,0.1,16.09625201,0
0.19,-0.052874896,0.4,0.47,0.53,0.23,17.46780476,0
0.18,0.421596572,0.09,0.27,0.72,0.31,16.54718379,0
0.04,-0.143664981,0.73,0.29,0.52,0.11,16.3703865,0
0.13,-0.142350212,0.51,0.1,0.33,0.48,16.25274594,0
0.16,-0.142119239,0.63,0.1,0.33,0.3,17.35139275,0
0.22,-0.12962894,0.32,0.12,0.34,0.66,16.54784744,0
0.13,-0.1406268,0.69,0.07,0.16,0.24,17.20009141,0
0.06,-0.13975621,0.76,0.21,0.24,0.16,17.7047127,0
0.01,-0.112305979,0.46,0.5,1.07,0.44,16.06009401,0
0.09,3.02158651,0.44,0.26,0.21,0.5,17.12896015,0
0.24,-0.160863572,0.71,0.11,0.01,-0.17,18.14318845,0
0.05,-0.067817061,0.33,0.45,0.4,0.38,18.49696541,0
0.3,-0.144375666,0.68,0.09,0.32,0.29,16.27939197,0
0.04,0.475537609,0.28,0.71,1.59,0.59,20.27924522,0
0.13,-0.106656028,0.31,0.12,0.27,0.65,16.09734371,0
0.28,-0.115202023,0.65,0.07,0.56,0.15,16.74179414,0
0.02,-0.175787969,0.69,0.09,0.12,-0.44,17.1520748,0
0.16,-0.140360293,0.58,0.09,0.35,0.37,16.95937943,0
0.09,-0.135740836,0.7,0.04,0.43,0.12,17.57974122,0
0.29,-0.14465994,0.14,0.37,0.27,0.8,16.3484389,0
0.03,-0.139081059,0.45,0.71,0.9,0.24,19.21756942,0
0.01,-0.138583579,0.48,0.37,0.51,0.43,16.65908772,0
0.05,-0.144411201,0.79,0.08,0.46,0.01,15.97399789,0
0.03,0.018300266,0.38,0.54,0.27,0.19,16.09878785,0
0.09,-0.158482775,0.6,0.32,0.68,0.4,15.9983895,0
0.12,-0.125133854,0.41,0.04,0.3,0.14,18.72039515,0
0.12,-0.108645948,0.27,0.21,0.67,0.55,20.70519625,0
0.64,-0.188189433,0.45,0.57,0.11,-0.04,16.2917242,0
0,-0.139738443,0.7,0.05,0.92,0.24,17.90910195,0
0.04,-0.138903387,0.28,0.39,0.51,0.63,18.21002665,0
0.11,-0.147467149,0.66,0.21,0.74,0.44,18.87445368,0
0.09,-0.146720929,0.95,0.01,0.52,-0.17,16.03948428,0
0.24,-0.135723069,0.46,0.23,0.3,0.34,17.92154176,0
0.03,3.397254914,0.46,0.27,0.46,0.08,16.81389745,0
0.12,-0.14764482,0.82,0.01,0.25,0.13,17.55925296,0
0.1,-0.146543257,0.86,0.23,0.12,0.14,18.44647207,0
0.1,-0.140768937,0.67,0.12,0.46,0.19,18.37084688,0
0.1,-0.145210722,0.66,0.21,0.54,0.14,15.93379402,0
0.02,-0.031305589,0.65,0.41,0.99,0.27,16.12876147,0
0.08,-0.154023223,0.86,0.06,0.04,-0.1,15.92307747,0
0.01,-0.14465994,0.65,0.71,1.44,0.35,19.64575386,0
0.41,-0.146099079,0.66,0.06,0.74,0.05,17.27480929,0
0.25,0.270895692,0.17,0.13,0.6,0.42,17.33235694,0
0.01,-0.137322112,0.77,0.13,0.18,0.09,16.83041281,0
0.12,-0.094378935,0.62,0.07,0.73,0.23,16.10877808,0
0.05,-0.130037584,0.9,0.09,0.36,0.04,15.89771291,0
0.02,-0.145228489,0.75,0.16,0.32,0.07,16.37405917,0
0.09,-0.064547907,0.33,0.09,0.74,0.36,17.98183334,0
0.03,-0.11273239,0.42,0.36,0.44,0.39,16.79595182,0
0.04,-0.14465994,0.36,0.09,0.41,0.46,16.67157459,0
0.09,-0.145477229,0.64,0.15,0.11,0.08,16.13172011,0
0.07,-0.142865459,0.68,0.35,0.39,0.26,16.9092491,0
0.01,-0.130890407,0.35,0.33,0.81,0.17,17.60380743,0
0.17,-0.145335092,0.48,0.57,0.2,0.49,17.18834073,0
0.46,-0.143096432,0.78,0.1,0.08,0.03,18.60592473,0
0.01,-0.108539345,0.22,0.12,0.5,0.78,17.21833561,0
0.1,-0.144819845,0.73,0.04,1.57,0.09,19.08715432,0
0.05,-0.130552831,0.35,0.65,0.36,0.41,17.83543979,0
0.15,-0.143060898,0.53,0.11,0.31,0.04,16.20207267,0
0.07,-0.146365586,0.83,0.2,0.39,-0.01,17.76447408,0
0.07,-0.145121886,0.7,0.15,0.31,0.18,16.3364987,0
0.17,-0.146845299,0.89,0.26,0.81,0.03,16.14334372,0
0.3,-0.143576145,0.56,0.32,0.25,0,18.53751445,0
0.22,-0.148781917,0.52,0.33,0.23,0.42,16.68484048,0
0.09,0.836672492,0.26,0.37,0.49,0.21,17.25128896,0
0.32,-0.14988348,0.41,0.28,0.53,0.3,16.41261825,0
0.18,-0.142012637,0.7,0.1,0.15,0.16,16.04427052,0
0.1,-0.144269063,0.86,0.03,0.16,0.09,17.22489361,0
0.18,-0.145335092,0.39,0.1,0.15,0.16,16.37769394,0
0.01,-0.144162461,0.9,0.01,0.19,0.03,17.68135667,0
0.03,-0.140058251,0.83,0.2,0.45,0.04,16.74271134,0
0.08,-0.143149734,0.46,0.01,0.63,0.44,16.24918251,0
0.1,-0.14465994,0.26,0.42,0.6,0.65,20.08372279,0
0.3,-0.1468986,0.92,0.05,0.34,-0.15,15.94258624,0
0.09,-0.146472189,0.9,0.09,0.55,-0.03,17.92958559,0
0.05,-0.093117468,0.35,0.29,1.68,0.3,19.49532276,0
0.05,-0.105287959,0.53,0.34,0.41,0.28,18.4438799,0
0.07,-0.153063798,0.96,0.14,0.1,-0.03,16.19004024,0
0.07,-0.146472189,0.53,0.11,0.24,0.38,17.2145447,0
0.09,-0.151482522,0.53,0.28,0.12,0.43,16.93506718,0
0.25,-0.146205682,0.68,0.03,0.14,0.14,17.54393781,0
0.02,-0.133164601,0.71,0.16,0.34,0.15,16.48761236,0
0.15,-0.14739608,0.6,0.04,0.17,0.38,17.05889912,0
0.16,-0.147129573,0.66,0.14,0.09,0.11,17.26375742,0
0.07,17.95831434,0.12,0.38,0.59,0.81,16.86998927,0
0.17,-0.140289224,0.6,0.13,0.39,0.31,16.65122436,0
0.2,-0.10409756,0.41,0.17,0.53,0.53,15.94025906,0
0.07,-0.1368957,0.79,0.1,0.5,0.14,16.59310144,0
0.1,-0.133946355,0.76,0.05,0.46,0.08,18.189256,0
0.46,-0.099104994,0.09,0.11,0.34,0.36,16.18782682,0
0.03,-0.133413341,0.73,0.03,0.84,0.27,16.40618854,0
0.3,-0.029919752,0.1,0.25,0.39,0.42,18.39640593,0
0.03,-0.143291871,0.87,0,0.29,0.09,16.29878897,0
0.01,0.657206613,0.52,0.43,0.55,0.48,16.13906945,0
0.01,-0.136344919,0.84,0.04,0.35,0.13,18.35347788,0
0.43,-0.146738696,0.88,0.03,0.15,-0.02,16.06822745,0
0.03,-0.12913146,0.68,0.52,0.51,0.24,17.35630378,0
0.11,-0.143167501,0.59,0.22,0.44,0.18,16.7215513,0
0.12,-0.143878186,0.76,0.09,0.33,0.02,17.20921134,0
0.14,-0.150043384,0.52,0.13,0.06,0.28,17.44292825,0
0,-0.145068585,0.78,0.16,0.15,0.11,18.87111587,0
0.04,0.533742759,0.15,0.49,0.55,0.34,17.55519272,0
0.09,0.526262793,0.12,0.35,0.51,0.25,18.39161704,0
0.12,-0.146880833,0.79,0.48,0.2,0.15,17.34215957,0
0.07,-0.143807118,0.8,0.19,0.43,0.06,16.85753874,0
0.32,-0.13826377,0.48,0.06,0.28,0.34,16.86445222,0
0.15,-0.14465994,0.14,0.83,0.5,0.65,16.09032324,0
0.11,-0.120336726,0.62,0,0.61,0.33,16.22071496,0
0.17,-0.141781664,0.75,0.04,0.58,0.17,16.86361182,0
0.13,-0.157416747,0.53,0.37,-0.02,0.44,16.95448263,0
0.05,-0.14465994,0.37,0.29,0.29,0.39,16.75319901,0
0.08,-0.14913726,0.78,0.44,0.27,0.18,16.45033781,0
0.2,-0.150789604,0.32,0.03,0.16,0.66,16.46686596,0
0.3,-0.178044396,0.37,0.03,0.05,0.18,16.13916189,0
0.2,-0.097896829,0.37,0.07,0.82,0.39,16.00649515,0
0.13,2.436123719,0.18,0.66,0.41,0.45,17.66597732,0
0.01,-0.14465994,0.53,0.32,0.34,0.46,15.91350333,0
0.06,0.018904349,0.18,0.43,0.13,0.11,16.119859,0
0.13,-0.134745876,0.51,0.15,0.35,0.24,17.47459867,0
0.01,-0.137535317,0.63,0.38,0.65,0.09,16.58847059,0
0.12,-0.145264023,0.65,0.1,0.18,0.16,16.34894861,0
0.25,-0.146347819,0.79,0.09,0.15,0.11,16.41847761,0
0.16,-0.142670021,0.58,0.12,0.22,0.19,17.42342984,0
0.12,-0.110600333,0.44,0.4,0.84,0.35,17.67852935,0
0.88,-0.145441695,0.38,0.03,0.06,-0.01,16.68083313,0
0.15,-0.123268304,0.35,0.18,0.26,0.57,16.43006015,0
0.09,-0.147325011,0.6,0.02,0.44,0.03,16.42361062,0
0.08,-0.14465994,0.43,0.68,0.26,0.12,16.40476281,0
0.16,-0.142279144,0.82,0.01,0.37,0.01,16.5133424,0
0.26,-0.142296911,0.92,0.01,0.3,0.05,16.40733416,0
0.18,-0.0868279,0.29,0.16,0.4,0.36,17.87578328,0
0.18,-0.150611932,0.46,0.2,0.49,0.04,17.04369334,0
0.18,-0.144553338,0.75,0.05,0.29,0.14,17.51834859,0
0.75,-0.146045777,0.9,0.08,0.25,0.05,16.69614888,0
0.25,-0.115557365,0.28,0.21,0.3,0.17,16.40075186,0
0.32,-0.147786957,0.63,0.18,0.34,0.26,16.74309385,0
0.01,-0.126697362,0.54,0.22,0.66,0.2,17.39764593,0
0.09,-0.147360546,0.65,0.21,0.29,0.05,20.57389021,0
0.15,-0.13360878,0.44,0.06,0.36,0,15.96713636,0
0.13,-0.144926448,0.62,0.18,0.95,0.2,17.14521226,0
0.03,-0.065240826,0.29,0.01,0.91,0.67,16.35878171,0
0.14,-0.145868106,0.69,0.18,0.27,0.18,17.41964946,0
0.14,-0.14528179,0.51,0.09,0.41,0.36,18.28349867,0
0.05,1.582217213,0.75,0.13,0.8,0.18,16.22799901,0
0.22,-0.146134613,0.9,0.1,0.7,0.05,16.05790617,0
0.24,-0.148195601,0.87,0.02,0.51,0.04,16.81211185,0
0.01,-0.128900487,0.62,0.07,0.4,0.37,17.43843174,0
0.29,-0.142900994,0.75,0.07,0.33,0.14,17.89208771,0
0.11,-0.13087264,0.71,0.14,0.53,0.23,16.6903743,0
0.02,-0.122166741,0.65,0.42,0.35,0.24,17.14857209,0
0.02,-0.143238569,0.87,0.16,0.2,0.03,15.96207661,0
0.12,-0.143931488,0.87,0.17,0.59,0.05,16.03451913,0
0.29,-0.148479876,0.64,0.06,0.13,0.05,16.96751636,0
0.08,-0.1231084,0.4,0.13,0.48,0.27,18.48390072,0
0.07,-0.141195348,0.81,0.02,0.91,0,16.13268688,0
0.59,-0.138601346,0.53,0.02,0.2,0.08,18.95187559,0
0.09,-0.139685141,0.63,0.11,0.22,0.2,16.55658133,0
0.09,-0.130606133,0.63,0.21,0.37,0.3,16.04560829,0
0.48,-0.147058504,0.72,0.05,0.25,0.04,17.02863805,0
0,-0.140413594,0.39,0.53,0.36,0.44,18.48926809,0
0.11,-0.139223196,0.72,0.09,0.24,0.04,17.73455921,0
0.18,-0.149314931,0.76,0.28,0.33,-0.36,17.61192388,0
0.13,-0.131281284,0.87,0.2,0.58,-0.01,17.93042539,0
0.06,0.249326385,0.12,0.34,0.62,0.45,20.65468321,0
0.24,-0.144233529,0.6,0.07,0.56,0.28,15.91080023,0
0.02,-0.143629446,0.72,0.03,0.25,0.14,16.48341971,0
0.42,-0.148248903,0.4,0.6,0.1,0.31,17.18553071,0
0.21,-0.14503305,0.63,0.22,0.26,0,17.22812185,0
0.27,-0.155320224,0.98,0.12,-0.14,-0.06,16.19993146,0
0.31,-0.133306738,0.85,0.07,0.13,0.11,15.89629482,0
0.01,-0.134532671,0.74,0.24,0.29,0.21,16.53593548,0
0.15,-0.13211634,0.33,0.07,0.75,0.34,18.90930027,0
0.09,-0.142243609,0.6,0.06,0.34,0.29,16.28538775,0
0.13,-0.121722563,0.35,0.08,0.8,0.34,18.88663954,0
0.21,-0.139525237,0.63,0.07,1.52,0.32,16.19741936,0
0.13,-0.139933881,0.38,0.19,0.34,0.41,15.96610452,0
0.04,-0.135438795,0.27,0.41,0.15,0.18,17.3093856,0
0.08,-0.140609033,0.64,0.31,0.5,0.28,17.6345252,0
0.02,-0.12472521,0.62,0.32,0.44,0.37,17.05626634,0
0.26,-0.146436654,0.78,0.01,0.39,0,15.89746394,0
0.01,-0.129024857,0.79,0.04,1.29,0.18,15.93529658,0
0,-0.148781917,0.87,0.19,0.24,0.12,16.29889864,0
0.27,-0.144411201,0.88,0.09,0.3,0.1,16.02258777,0
0.23,-0.147111806,0.48,0.41,0.13,0.34,16.55951409,0
0.07,-0.132915861,0.83,0.25,0.73,0.13,17.51326422,0
0.66,-0.146489956,0.63,0.2,0.23,-0.02,17.04323175,0
0.26,-0.143593912,0.64,0.27,0.3,0.3,16.26374622,0
0.04,-0.129202529,0.68,0.21,0.52,0.28,16.29716977,0
0.13,-0.142545651,0.32,0.3,0.33,0.19,17.14474502,0
0.12,-0.14764482,0.31,0.63,0.26,0.52,16.03236672,0
0.26,-0.138192702,0.74,0.09,0.43,0.16,18.03832983,0
0.35,-0.145832572,0.67,0.19,0.23,0.16,16.87614151,0
0.08,0.172536806,0.31,0.18,0.18,0.5,18.94709379,0
0.01,-0.149776877,0.75,0.07,0.15,0.16,17.35751516,0
0.06,-0.144535571,0.5,0.12,0.68,0.18,16.38881461,0
0.1,-0.14540616,0.64,0.1,1.21,0.18,17.31045065,0
0.19,-0.153205935,0.11,0.72,0.06,0.66,17.207034,0
0.05,-0.112163842,0.48,0.33,0.51,0.15,18.68806366,0
0.14,-0.117724957,0.34,0.05,0.29,0.28,16.33751845,0
0.02,-0.128278638,0.49,0.34,0.26,0.52,17.12888671,0
0.05,-0.105199123,0.57,0.13,0.67,0.24,16.69046057,0
0.12,-0.136789098,0.49,0.41,0.92,0.17,16.12244159,0
0.14,0.960793731,0.28,0.11,0.78,0.43,18.86728332,0
0.06,-0.139933881,0.86,0.01,0.66,0.11,16.11793854,0
0.26,-0.14465994,0.34,0.22,0.29,0.35,18.34298004,0
0.01,-0.12273529,0.61,0.22,1.3,0.36,16.13448334,0
0.21,-0.150611932,0.94,0,0.12,-0.01,16.70365138,0
0.27,-0.046798534,0.14,0.6,0.15,0.78,16.33450449,0
0.15,-0.151695728,0.66,0.1,0.09,0.12,17.26484243,0
0.03,-0.135492096,0.62,0.11,0.66,0.34,17.13624078,0
0.1,-0.146081312,0.72,0.09,0.65,0.02,16.99883717,0
0.06,-0.108219537,0.59,0.01,0.86,0.35,15.93389321,0
0.09,-0.141977102,0.83,0.02,0.45,0.06,16.96116059,0
0.31,-0.14826667,0.44,0.15,0.14,0.1,17.43954873,0
0.08,-0.137251043,0.52,0.09,0.72,0.22,16.18579878,0
0.03,0.538166776,0.29,0.26,0.42,0,19.27407022,0
0.15,-0.140271457,0.64,0.17,0.35,0.28,16.44921523,0
0.25,-0.12447647,0.19,0.64,0.2,0.31,17.22240849,0
0.04,-0.154556237,0.62,0.59,-0.04,-0.02,18.92554929,0
0.12,-0.146170147,0.9,0.01,0.73,-0.02,16.12508368,0
0.25,-0.154076525,0.84,0.09,0.11,0,16.58855511,0
0.03,-0.143789351,0.81,0.23,0.42,0.03,17.8954409,0
0.37,-0.127692322,0.45,0.07,0.37,0.32,16.71791804,0
0.36,-0.135936275,0.28,0,0.21,0.47,16.4220554,0
0.02,-0.057565421,0.67,0.3,0.65,0.26,17.23774951,0
0.39,-0.15516032,1.14,0.1,0.06,-0.33,16.8805476,0
0.09,-0.14590364,0.73,0.12,0.73,0.16,16.15334068,0
0.02,-0.144695475,0.84,0.08,0.24,0.13,16.28387912,0
0.08,-0.149457068,0.57,0.03,0.48,0.33,16.00546846,0
0.11,-0.143434008,0.66,0.04,0.28,0.31,16.49062695,0
0.16,-0.142545651,0.89,0,0.4,0,15.91960581,0
0.14,-0.149332698,0.69,0.13,0.27,0.06,17.70053673,0
0.12,-0.128420775,0.66,0.03,0.47,0.11,16.08534361,0
0.11,-0.142208075,0.58,0.05,0.21,-0.02,17.87899941,0
0,-0.124778511,0.8,0.17,0.4,0.15,16.46917265,0
0.04,-0.123197236,0.41,0.71,0.52,0.45,16.49483256,0
0.02,-0.146951902,0.8,0.18,0.22,0.09,15.95175649,0
0.17,-0.132347313,0.5,0.2,0.5,0.19,22.46496606,0
0.11,-0.143718282,0.72,0.15,0.38,0.21,16.09927352,0
0.43,-0.143256336,0.58,0.14,0.21,0.06,16.69239319,0
0.11,-0.069273966,0.25,0.26,0.83,0.43,18.37687286,0
0.38,-0.139791744,0.49,0.06,0.54,0.02,15.92422955,0
0.08,-0.145352859,0.36,0.45,0.27,0.59,16.11733886,0
0.2,-0.09155396,0.26,0.1,0.55,0.5,17.34955256,0
0.01,-0.139240963,0.78,0.22,0.41,0.12,16.69956759,0
0.17,-0.118186902,0.39,0.08,0.69,0.49,16.88410483,0
0.17,-0.144766543,0.58,0.38,0.33,0.22,17.69204725,0
0.08,-0.147253943,0.7,0.07,0.19,0,17.88211606,0
0.03,-0.140786704,0.63,0.04,0.35,0.2,16.0944294,0
0.22,-0.140591265,0.48,0.54,0.2,0.08,16.27460783,0
0.12,-0.14465994,0.43,0.3,0.42,0.26,19.03357666,0
0.07,-0.138903387,0.81,0.06,0.62,-0.06,16.32533183,0
0.14,-0.141301951,0.4,0.22,0.38,0.55,16.58942309,0
0.05,-0.144731009,0.8,0.05,0.67,0.1,16.18197286,0
0.01,-0.14050243,0.55,0.23,0.47,-0.16,15.94715916,0
0.35,-0.145423927,0.99,0.03,0.32,-0.19,17.40662276,0
0.12,-0.14553053,0.75,0.1,0.26,0.1,17.40606524,0
0.24,-0.143664981,0.82,0.01,0.59,-0.01,16.18481012,0
0.01,-0.110173922,0.36,0.46,0.38,0.56,17.87289917,0
0.25,-0.14615238,0.22,0.35,-0.07,-0.27,18.08690831,0
0.03,-0.10447067,0.52,0.3,0.63,0.47,16.47665593,0
0.16,-0.044826382,0.39,0.28,0.53,0.49,17.13615952,0
0.05,-0.133573245,0.68,0.23,0.54,0.11,16.59728657,0
0.2,-0.147325011,0.65,0.07,0.38,0.3,16.01554042,0
0.13,-0.132667121,0.56,0.63,0.41,0.02,16.5914615,0
0.08,-0.145601599,0.88,0.05,0.47,0.03,17.03466366,0
0.04,11.77552736,0.14,0.3,0.79,0.74,16.06286366,0
0.11,-0.146010243,0.76,0.06,0.42,0.16,16.99547411,0
0.4,-0.147129573,0.97,0.01,0.56,-0.02,17.22098445,0
0.07,-0.135349959,0.61,0.11,0.4,0.19,17.84426513,0
0.1,-0.144251296,0.8,0.01,0.54,0.13,16.94024461,0
0.01,-0.134408301,0.72,0.06,0.49,0.1,16.46901242,0
0.14,-0.146756463,0.88,0.03,0.31,0.05,15.9035706,0
0.22,-0.147289477,0.73,0.12,0.7,0.09,17.35026791,0
0.09,-0.113567446,0.72,0.14,1.49,0.1,17.60729787,0
0.01,-0.154822744,0.49,0.47,0.11,0.28,16.16011533,0
0.09,-0.143203035,0.74,0.05,0.33,0.18,17.28338155,0
0.19,-0.144731009,0.52,0.31,0.23,0.01,17.43835202,0
0.21,-0.150487562,0.85,0.27,0.24,-0.47,19.15391094,0
0.09,-0.109481004,0.42,0.04,0.54,0.2,17.22809974,0
0.14,-0.138583579,0.56,0.13,0.56,0.12,16.30448899,0
0.25,0.760309325,0.17,0.3,0.22,0.56,18.44820231,0
0.44,-0.148550944,0.56,0.02,0.13,-0.22,16.16595958,0
0.07,-0.144357899,0.76,0.06,0.39,-0.06,17.19538038,0
0.42,-0.167632852,0.23,0.6,-0.01,-0.01,16.48273758,0
0.25,-0.139951648,0.81,0.11,1.52,0.02,16.30336361,0
0.13,-0.144624406,0.47,0.22,0.34,0.05,20.77483111,0
0.06,-0.105412329,0.28,0.01,1.06,0.58,16.71604676,0
0.02,-0.139489703,0.51,0.08,0.5,-0.03,16.70813555,0
0.2,0.401448636,0.24,0.56,0.16,0.57,18.25874002,0
0.04,-0.116978737,0.47,0.43,0.3,0.32,18.09710418,0
0.07,-0.141017677,0.72,0.02,0.58,0.19,16.66237251,0
0.02,-0.006165086,0.26,0.19,0.43,0.21,18.49742561,0
0.12,-0.14490868,0.79,0.04,0.27,0.2,15.97368079,0
0.13,-0.124707442,0.33,0.18,0.72,0.28,16.95369073,0
0.03,-0.140235923,0.69,0.03,0.86,0.2,16.86482597,0
0.08,-0.098092267,0.24,0.38,0.4,0.43,19.81560418,0
0.11,-0.131423421,0.46,0.06,0.75,0.28,16.78764805,0
0.08,-0.13739318,0.67,0.04,0.25,0.15,17.08903933,0
0.12,-0.107562153,0.38,0.26,0.26,0.48,17.19193955,0
0.09,-0.098252171,0.4,0.37,0.36,0.35,18.03983956,0
0.09,-0.13963184,0.56,0.04,1.12,0.16,21.2790782,0
0.07,-0.133679848,0.54,0.2,0.08,0.37,16.35886197,0
0.15,-0.146703162,0.76,0.02,0.99,0,21.68146163,0
0.11,-0.144588872,0.93,0.03,0.64,-0.2,16.03896922,0
0.09,-0.138210469,0.8,0.02,0.45,0.06,16.43344814,0
0.53,0.064370459,0.1,0.07,0.23,0.78,15.9619513,0
0.18,-0.14465994,0.07,0.74,0.16,0.76,18.46020288,0
0.04,-0.153099332,0.92,0.05,0.01,0.03,16.7181896,0
0.13,-0.140644567,0.91,0.04,0.49,0.11,16.03451576,0
0.01,-0.132507217,0.38,0.25,0.4,0.54,17.93436729,0
0.16,-0.139578538,0.73,0.05,0.35,0.22,17.36616235,0
0.05,-0.146951902,0.74,0.02,0.11,0.14,15.94448508,0
0.15,-0.145264023,0.41,0.09,0.3,0.26,19.79407783,0
0.11,4.646729021,0.15,0.48,0.34,0.81,17.51526133,0
0.14,-0.14465994,0.15,0.32,0.44,0.24,16.18088255,0
0.05,-0.136025111,0.82,0.16,0.42,0.15,16.2450368,0
0.11,13.23817161,0.26,0.41,1.11,0.75,16.3929518,0
0.05,-0.151855632,0.81,0.26,0.44,-0.22,16.56100496,0
0.03,-0.120976343,0.44,0.06,0.37,0.51,15.91195903,0
0.14,-0.142883227,0.67,0.16,0.29,0.27,16.82818195,0
0.13,-0.131512257,0.42,0.19,0.28,0.18,19.51769768,0
0.11,-0.078672783,0.17,0.33,0.39,0.41,17.57662139,0
0.11,-0.045252793,0.33,0.24,1.05,0.38,16.47916259,0
0.05,-0.140484663,0.82,0.05,0.21,0.07,18.17265781,0
0.07,-0.14174613,0.71,0.15,0.3,0.03,16.5176178,0
0.06,5.880958921,0.2,0.49,0.73,0.59,18.12018596,0
0.31,-0.143007596,0.62,0.26,0.38,0.32,17.3875682,0
0,-0.107775358,0.6,0.35,0.33,0.34,16.61041034,0
0.09,-0.127745623,0.48,0.23,0.29,0.39,16.98610337,0
0.01,0.106993828,0.42,0.35,0.77,0.55,16.319905,0
0.11,-0.065702771,0.34,0.63,0.72,0.41,16.24696123,0
0.25,-0.152708455,0.35,0.03,0.02,-0.07,15.9532262,0
0.02,-0.137428715,0.57,0.36,1.21,0.24,18.24592205,0
0.25,-0.12838524,0.92,0.18,0.09,-0.1,16.51371646,0
