Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0.06,-0.150078918,0.88,0.41,0.67,0.02,16.35472719,0
0.15,-0.143984789,0.7,0.01,0.31,0.19,16.03438747,0
0.02,-0.136629193,0.76,0.78,0.44,0.23,16.51231125,0
0.61,-0.14199487,0.46,0.06,0.26,0.08,16.04406055,0
0.02,-0.14465994,0.45,0.38,0.53,0.43,15.92972954,0
0.03,-0.139169894,0.64,0.26,0.12,0.02,18.20884687,0
0.09,-0.143522844,0.78,0.07,0.21,-0.13,16.1620356,0
0.02,-0.104630575,0.64,0.02,1.18,0.23,16.07861942,0
0.1,-0.147076271,0.92,0.08,0.15,0,15.90538251,0
0.11,-0.105021452,0.8,0.18,0.19,-0.45,17.46602627,0
0.19,-0.148177834,0.67,0.09,0.11,0.09,16.70433651,0
0.39,-0.148319971,0.83,0,0.2,0.01,17.92530057,0
0.1,-0.14577927,0.83,0.05,0.43,0.04,16.95967353,0
0.17,-0.143967022,0.44,0.14,0.31,0.2,19.1532249,0
0.2,-0.003784289,0.36,0.19,0.76,0.28,17.82817133,0
0.1,-0.102534052,0.4,0.16,0.38,0.32,16.47910571,0
0.18,-0.107153508,0.35,0.07,0.84,0.5,17.46902609,0
0.01,-0.094627675,0.58,0.25,0.32,0.31,17.22634994,0
0.04,-0.14478431,0.67,0.46,0.45,0.23,16.82419292,0
0.17,-0.147964628,0.89,0.13,0.46,0.05,16.2214227,0
0.08,-0.142634487,0.35,0.31,0.27,0.28,19.70352358,0
0.07,-0.138459209,0.74,0.33,0.48,0.15,18.48071275,0
0.01,-0.131707696,0.53,0.01,0.35,0.41,17.70917829,0
0.07,-0.044773081,0.28,0.32,0.25,0.5,17.13729821,0
0.04,-0.14465994,0.15,0.53,0.67,0.5,18.20221355,0
0.3,-0.134568205,0.53,0.01,1.52,0.17,18.63106628,0
0.03,-0.14528179,0.94,0.1,0.78,-0.02,15.93153303,0
0.07,-0.138068332,0.82,0.02,0.72,0.09,16.37009586,0
0.23,-0.108876921,0.31,0.08,0.53,0.44,17.28834269,0
0.43,-0.144855379,0.66,0,0.28,0.05,16.38087814,0
0.02,-0.135243356,0.74,0.01,0.71,0.05,16.26447841,0
0.23,-0.143878186,0.62,0.14,0.54,0.1,20.69962773,0
0.02,-0.136504823,0.71,0.21,0.65,0.25,16.55957242,0
0.12,-0.143682748,0.75,0.05,0.41,0.1,16.47246078,0
0.06,-0.149421534,0.79,0.61,0.26,0.12,17.47031864,0
0.14,-0.134692575,0.41,0.32,0.63,0.2,16.68453797,0
0.11,-0.140840005,0.82,0.03,0.66,0.12,16.24386925,0
0.05,-0.132791491,0.71,0.25,0.41,0.27,16.40064256,0
0.12,-0.13087264,0.64,0.14,0.59,0.28,17.31291242,0
0.13,-0.14465994,0.22,0.39,0.66,0.72,16.19799155,0
0.29,-0.064849948,0.23,0.26,0.58,0.75,16.26681518,0
0.14,-0.141515157,0.66,0.04,0.14,0.22,16.80915064,0
0.05,4.626616618,0.27,0.68,0.55,0.72,17.11671801,0
0.02,-0.139347566,0.94,0.02,0.23,-0.08,16.32946026,0
0.06,-0.127745623,0.72,0.22,0.35,0.12,16.72181231,0
0.4,-0.14124865,0.89,0.07,0.83,0.09,16.31368069,0
0.09,-0.11999915,0.55,0.39,0.53,0.13,17.49583532,0
0.09,-0.138938921,0.57,0.19,0.42,0.21,18.00753377,0
0.14,-0.14478431,0.85,0.09,0.68,-0.08,15.97509603,0
0.13,-0.148071231,0.7,0.33,0.29,0.09,16.13425734,0
0.05,-0.112412582,0.31,0.41,0.06,0.59,18.28971092,0
0.06,0.766545592,0.17,0.52,0.27,0.69,18.18310448,0
0.11,-0.143913721,0.75,0.05,0.41,0.17,16.23988089,0
0.24,-0.14664986,0.24,0.06,0.2,0.01,20.04260642,0
0.12,-0.139454169,0.69,0.14,0.6,0.15,17.38948638,0
0.18,-0.146507723,0.58,0.31,0.14,0.01,18.26885277,0
0.24,-0.143522844,0.56,0.29,0.28,0.12,17.92540993,0
0.09,-0.139152127,0.6,0.01,0.32,0.36,16.17682709,0
0.1,-0.14465994,0.36,0.26,0.38,0.63,16.84524843,0
0.09,-0.143576145,0.89,0.16,0.19,0.01,17.24348917,0
0.34,-0.07403556,0.25,0.14,0.4,0.66,16.28407642,0
0.19,-0.12348151,0.48,0.49,0.27,0.28,21.08028906,0
0.09,-0.143167501,0.38,0.37,0.57,0.05,16.56260248,0
0.26,-0.165180987,0.74,0.14,0.53,-0.19,16.92596211,0
0.1,-0.152761756,0.65,0.82,0.08,-0.09,17.49744951,0
0.15,-0.137606386,0.7,0.09,0.16,0.19,17.5332502,0
0.16,-0.155213622,0.14,0.67,0.16,0.14,16.28063499,0
0.21,-0.147200641,0.94,0.06,0.25,-0.15,16.84712196,0
0.09,-0.123783551,0.35,0.36,0.86,0.27,18.79556118,0
0.36,-0.132880327,0.23,0.52,0.11,0.33,19.31290485,0
0.2,-0.122308879,0.47,0.15,0.46,0.23,18.64819025,0
0,-0.138405907,0.65,0.53,0.4,0.32,16.5445611,0
0.18,-0.14528179,0.76,0.07,0.46,0.16,16.08976654,0
0.04,-0.12950457,0.37,0.53,0.17,0.13,17.85761645,0
0.04,-0.136007343,0.65,0.41,0.3,0.21,16.69619157,0
0.08,-0.145459462,0.57,0.03,0.43,0.18,16.86330526,0
0.14,-0.138494743,0.41,0.15,0.73,0.44,16.41494785,0
0.11,-0.147005203,0.76,0.42,0.39,0.14,16.10333758,0
0.07,1.256012526,0.16,0.16,0.14,0.62,16.72160189,0
0.16,-0.143878186,0.82,0.03,1.66,0.04,18.63702642,0
0.26,-0.14739608,0.64,0.08,0.21,0.21,16.55127158,0
0.05,0.075243949,0.16,0.02,1.86,0.03,16.30783413,0
0.05,-0.077624522,0.58,0.26,0.68,0.33,16.4449994,0
0.02,-0.143913721,0.24,0.71,0.68,0.76,16.68531838,0
0.06,-0.146632093,0.6,0.08,0.17,0.35,17.77028994,0
0.05,-0.142030404,0.8,0.05,0.27,-0.08,17.30325272,0
0.13,-0.139987183,0.68,0.27,0.26,0.06,16.30184386,0
0.22,-0.135190055,0.26,0.32,0.2,0.02,17.98169615,0
0.02,-0.137730756,0.76,0.59,0.5,0.15,16.08011898,0
0.05,-0.144731009,0.8,0.05,0.67,0.1,16.18197286,0
0.35,-0.137677455,0.58,0.02,0.23,0.29,17.43399019,0
0.06,3.977511933,0.46,0.14,1.57,0.53,18.29129054,0
0.14,-0.145583832,1.17,0.04,0.48,-0.26,15.98335484,0
0.04,-0.144020323,0.82,0.26,0.5,0.03,16.10768444,0
0.11,-0.112927829,0.3,0.43,0.74,0.54,23.63597513,0
0.03,-0.138210469,0.68,0.03,0.51,0.28,16.01890407,0
0.05,-0.14465994,0.88,0.19,0.02,-0.15,17.50936081,0
0.19,-0.147715889,0.85,0.1,0.28,-0.01,15.90353553,0
0.12,-0.118044765,0.29,0.44,0.49,0.44,20.43255312,0
0.13,-0.131796531,0.42,0.32,0.79,0.7,16.58082105,0
0.07,0.749915549,0.15,0.7,0.37,0.36,17.90478412,0
0.06,-0.116445722,0.44,0.15,0.58,0.35,17.30167928,0
0.08,-0.145104119,0.5,0.07,0.66,0.35,17.80517104,0
0.06,-0.051755566,0.63,0.04,0.5,0.14,16.12256435,0
0.07,-0.144624406,0.85,0.01,0.45,0.01,16.18352387,0
0.07,-0.105056986,0.35,0.43,0.47,0.6,16.40738268,0
0.03,-0.144979749,0.8,0,0.35,0.08,16.52001301,0
0.29,-0.145512763,0.53,0.11,0.27,0.12,17.83629801,0
0.08,-0.129486803,0.47,0.15,0.39,0.32,22.96367346,0
0.26,-0.151091645,0.6,0.59,0.09,0.3,16.67093602,0
0.24,-0.14465994,0.11,0.21,0.17,0.66,17.06828623,0
0.1,0.35415251,0.13,0.08,0.61,0.61,18.61542776,0
0.29,-0.156919267,0.44,0.11,0.21,0.43,16.28095615,0
0.31,-0.151322618,0.55,0.14,0.15,-0.08,17.34845624,0
0.04,-0.120798672,0.63,0.42,0.4,0.26,16.09877755,0
0.12,-0.108095167,0.68,0.3,0.56,0.28,16.40688161,0
0.21,-0.15428973,0.56,0.24,0.33,0.07,16.77253683,0
0.13,-0.133129067,0.71,0.13,1.27,0.24,17.66374597,0
0.04,-0.084038459,0.53,0.21,0.29,0.09,17.58562127,0
0.05,-0.141657294,0.74,0.05,0.4,0.06,20.94283555,0
0.25,-0.149350465,0.6,0.01,0.23,0.37,17.26945174,0
0.15,0.29358433,0.19,0.13,0.27,0.67,17.37455874,0
0.03,-0.120478863,0.47,0.02,0.53,0.52,16.6187002,0
0.2,-0.143522844,0.69,0.01,0.58,0.11,17.09468982,0
0.11,-0.14602801,0.67,0.06,0.25,0.29,16.82558193,0
0.1,-0.146383353,0.67,0.49,0.18,-0.04,18.49058194,0
0.1,-0.132560518,0.57,0.32,1.5,0.43,17.2326304,0
0.01,-0.13112138,0.57,0.27,0.45,0.14,15.94867958,0
0.06,-0.14465994,0.5,0.31,0.09,0.26,15.92707049,0
0.27,-0.141355252,0.47,0.06,0.58,0.11,17.9626307,0
0.13,-0.139827278,0.5,0.22,0.46,0.23,17.78440591,0
0.37,-0.143540611,0.74,0.17,0.23,0.16,16.11266574,0
0.06,-0.113656282,0.45,0.22,0.64,0.43,22.41964226,0
0.49,-0.144588872,0.73,0.03,0.49,0.21,18.5698297,0
0.01,-0.126430855,0.39,0.24,0.24,0.49,17.61772981,0
0.01,-0.14602801,0.53,0.31,1.8,0.22,17.6801857,0
0.13,-0.144446735,0.7,0.11,0.4,0.26,16.45371931,0
0.12,-0.142261377,0.76,0.51,0.52,0.19,16.14455353,0
0.04,-0.108414975,0.56,0.16,0.65,0.27,15.92964708,0
0,-0.133288971,0.41,0.34,1.33,0.54,16.71240798,0
0.48,-0.138992223,0.65,0.04,0.15,-0.1,15.91432902,0
0.24,-0.14577927,0.78,0.05,0.44,0.02,16.00485775,0
0.09,-0.136078412,0.57,0.61,0.52,0.17,17.42474294,0
0.16,-0.151269316,0.9,0.03,0.57,-0.11,15.96398049,0
0.1,-0.14702297,0.63,0.19,0.76,-0.16,18.01244093,0
0.2,-0.144606639,0.77,0.01,0.41,0.21,16.0173487,0
0.38,-0.144464502,0.82,0.02,0.77,0.14,16.45164705,0
0.29,-0.148479876,0.64,0.06,0.13,0.05,16.96751636,0
0.2,0.229729229,0.13,0.4,0.25,0.42,18.64136152,0
0.09,-0.14465994,0.31,0.3,0.34,0.37,16.79287584,0
0.38,-0.145192955,0.7,0,0.4,0.21,16.15952258,0
0.19,-0.122095673,0.57,0.25,0.24,0.26,21.0859185,0
0.06,-0.130268557,0.51,0.15,1.35,0.32,17.63342992,0
0.44,-0.151962235,0.56,0.38,0.23,0.41,16.19190005,0
0.05,-0.14465994,0.33,0.36,0.56,0.26,16.51591809,0
0.22,-0.14149739,0.52,0.03,0.37,0.42,16.12896032,0
0.03,-0.143167501,0.55,0.04,0.59,0.24,17.74065753,0
0.08,-0.13975621,0.79,0.16,0.69,0.12,16.68134409,0
0.18,-0.142581185,0.86,0.02,0.41,-0.01,16.46748087,0
0.21,-0.147307244,0.09,0.6,0.3,0.18,16.87522388,0
0.08,-0.143309638,0.8,0.13,0.44,0.1,16.15109406,0
0.08,-0.105145822,0.41,0.32,0.38,0.47,17.34205045,0
0.13,-0.110955676,0.67,0.09,1.13,0.09,16.31950144,0
0.41,-0.141337485,0.71,0.08,0.43,0.15,17.0056119,0
0,-0.14465994,0.23,0.46,1.17,0.41,16.98343901,0
0.13,-0.131281284,0.87,0.2,0.58,-0.01,17.93042539,0
0.06,-0.022173279,0.63,0.35,0.14,0.31,16.29968452,0
0.38,-0.141977102,0.27,0.18,0.29,0.67,16.79693739,0
0.11,-0.068296774,0.33,0.31,0.55,0.35,16.45732786,0
0.05,-0.137979496,0.76,0.1,0.45,0.17,16.41337462,0
0.14,-0.143895953,0.71,0.06,0.33,0.2,16.73140905,0
0.14,-0.164257096,0.48,0.55,0.23,0.48,17.05050738,0
0.05,-0.130055352,0.54,0.03,0.36,0.17,16.52385838,0
0.08,-0.140768937,0.41,0.68,0.3,0.58,16.18436689,0
0.15,-0.143380706,0.83,0.12,0.55,0.1,16.74240125,0
0.04,-0.142954295,0.53,0.63,0.13,0.32,18.69690913,0
0.01,-0.128900487,0.62,0.07,0.4,0.37,17.43843174,0
0.14,-0.13323567,0.49,0.47,0.33,0.32,16.80634943,0
0.29,-0.142900994,0.75,0.07,0.33,0.14,17.89208771,0
0.08,-0.139667374,0.82,0.15,0.55,0.12,16.39965248,0
0.2,-0.144588872,0.84,0.16,0.47,0.12,16.39485269,0
0.09,-0.130037584,0.34,0,1.49,0.14,19.52518577,0
0.14,-0.041912571,0.19,0.2,0.68,0.65,18.06218387,0
0.05,-0.150327658,0.63,0.45,0.52,-0.02,16.64752041,0
0.14,-0.041574995,0.49,0.06,1.39,0,17.92240267,0
0.07,-0.150114452,0.67,0.11,0.17,-0.09,16.66067363,0
0.03,-0.142900994,0.34,0.15,0.51,0.5,16.58091881,0
0.24,-0.142989829,0.41,0.09,0.39,0.29,17.81580911,0
0.04,0.099780369,0.15,0.72,0.35,0.39,17.1180792,0
0.01,-0.145814805,0.76,0.13,0.77,0.22,16.1673835,0
0.06,-0.143487309,0.83,0.09,0.31,0.09,15.95274578,0
0.01,-0.095729237,0.59,0.08,1.03,0.36,16.85981897,0
0.12,0.226939789,0.29,0.41,0.24,0.66,16.67845705,0
0.03,-0.14465994,0.67,0.37,0.87,0.15,16.29535776,0
0.33,-0.141763897,0.84,0.01,0.56,-0.03,16.13645724,0
0.12,-0.14465994,0.15,0.49,1.05,0.59,16.30619515,0
0.09,-0.140911074,0.47,0.19,0.46,-0.02,17.84310657,0
0.13,-0.14465994,0.39,0.02,0.02,-0.14,16.06699581,0
0.01,-0.13888562,0.48,0.49,1.17,0.31,15.96035786,0
0.05,-0.14465994,0.13,0.64,0.05,0.78,17.29971852,0
0.01,-0.113869487,0.65,0.09,0.23,0.16,19.061943,0
0.15,-0.10447067,0.25,0.58,0.32,0.14,17.30004957,0
0.02,-0.1468986,0.69,0.06,0.23,0.13,15.93016141,0
0.15,-0.141728362,0.78,0.03,0.7,0.12,16.09531616,0
0.06,-0.104541739,0.66,0.01,0.37,0.2,17.3995766,0
0.35,-0.143025364,0.8,0.01,0.42,0.08,16.66944917,0
0.08,-0.146934134,0.89,0.29,0.12,0.04,17.52749642,0
0.21,0.068261463,0.97,0.14,0.31,0.01,17.43988626,0
0.16,-0.13174323,0.44,0.08,0.52,0.31,17.49345504,0
0.2,-0.139862813,0.69,0.02,0.24,0.27,17.23282899,0
0.03,-0.142190308,0.69,0.05,0.42,0.17,16.23743463,0
0.19,-0.145335092,0.8,0.03,0.5,0.14,16.19483685,0
0.12,-0.119448369,0.45,0.15,0.59,0.39,16.9913613,0
0.08,-0.141337485,0.24,0,0.35,0,17.36606466,0
0.18,-0.137695222,0.5,0.06,0.62,0.27,17.13058624,0
0.06,-0.150825138,0.88,0.19,0.06,-0.11,16.12344989,0
0.24,-0.148817451,0.96,0.03,0.27,-0.12,16.25476386,0
0.09,-0.148231136,0.4,0.33,0.4,0.14,17.39037504,0
0.01,-0.128705049,0.55,0.24,0.87,0.4,17.45894861,0
0.07,-0.147325011,0.73,0.25,0.38,0.06,16.62144073,0
0.16,-0.146845299,0.41,0.1,0.25,0.23,19.66337622,0
0.1,-0.134514904,0.66,0.26,0.4,0.28,15.89627335,0
0.44,-0.143522844,0.72,0.08,0.35,-0.09,16.14582365,0
0,-0.136540358,0.63,0.02,0.46,0.26,16.70850576,0
0.02,-0.13714444,0.56,0.27,1.35,0.42,16.00754726,0
0.1,-0.088533546,0.33,0.4,0.84,0.33,16.41506712,0
0.13,-0.124138894,0.5,0.04,0.43,0.42,17.10579601,0
0.06,-0.129593406,0.71,0.17,0.32,0.13,18.43382608,0
0.05,-0.081835334,0.5,0.31,0.46,0.49,18.37503462,0
0.04,-0.140840005,0.63,0.12,0.53,0.16,17.55161042,0
0.24,-0.12801213,0.57,0.01,0.24,0.12,17.34251511,0
0.05,-0.102800559,0.47,0.04,1.33,0.48,17.18165407,0
0.08,-0.142794391,0.74,0.1,0.55,0.21,16.41910613,0
0.11,-0.10571437,0.52,0,0.43,0.19,17.07171562,0
0.01,-0.143167501,0.55,0.26,1.82,-0.1,16.19536081,0
0.13,-0.120567699,0.17,0.23,0.6,0.73,16.07518711,0
0.01,-0.063801687,0.72,0.45,0.24,0.27,16.85706541,0
0.35,-0.142314678,0.7,0.08,0.36,0.18,17.2044538,0
0.13,-0.148231136,0.52,0.17,0.05,-0.41,17.71494314,0
0.17,-0.134497137,0.71,0.1,0.42,0.23,16.8628561,0
0.14,-0.15292166,1.08,0.32,0.13,-0.18,16.52727572,0
0.42,-0.150718535,0.57,0.01,0.23,-0.06,16.10941246,0
0.04,-0.144215762,0.68,0.06,0.71,0.29,16.80149301,0
0.12,-0.144197995,0.63,0.27,0.36,0.02,15.99529697,0
0.26,-0.106922536,0.68,0.07,0.4,0.14,16.3674177,0
0.01,-0.107402248,0.22,0.26,0.5,0.77,16.38224478,0
0.27,-0.13074827,0.37,0.08,0.49,0.59,16.82374308,0
0.2,0.026419849,0.22,0.33,0.29,0.38,17.36019557,0
0.02,-0.132311778,0.41,0.06,0.8,0.36,16.49623841,0
0.05,-0.143220802,0.51,0.25,0.29,0.43,16.19771094,0
0.12,-0.147182874,0.68,0.02,0.64,0.11,21.06186821,0
0.04,-0.124174428,0.68,0.21,0.56,0.22,17.71471775,0
0.45,-0.149847945,0.69,0.09,0.32,0.14,17.16765543,0
0.07,-0.138121633,0.54,0.14,0.38,0.24,18.00224645,0
0.1,-0.147538217,0.84,0.34,0.43,0.09,16.00813948,0
0.1,-0.08894219,0.29,0.33,0.6,0.44,17.2341029,0
0.19,-0.14951037,0.67,0.23,0.09,0.01,16.71321933,0
0.15,-0.14037806,0.24,0.03,0.97,0.1,16.53401341,0
0.06,-0.142083705,0.7,0.12,0.37,0.09,16.07429025,0
0.05,-0.134532671,0.58,0.23,0.43,0.35,16.78636211,0
0.21,-0.104026492,0.13,0.46,0.22,0.42,18.60344758,0
0,0.002043333,0.47,0.32,0.79,0.52,16.65111187,0
0.07,-0.101077147,0.46,0.34,0.4,0.33,16.9685115,0
0.06,-0.14465994,0.3,0.26,0.29,0.49,16.42513577,0
0.03,-0.150309891,0.94,0.01,0.17,-0.12,16.22575104,0
0.11,-0.160597065,0.31,0.35,0.17,0.67,16.25882834,0
0.04,-0.139791744,0.7,0.04,0.72,0.3,16.46658447,0
0.03,-0.139987183,0.77,0.06,0.38,0.19,16.58636121,0
0.04,-0.147325011,0.66,0.04,0.29,0.16,16.96791725,0
0.01,-0.14465994,0.86,0,0.12,0.08,16.07190207,0
0.08,-0.140893307,0.33,0.54,0.33,0.12,16.02058657,0
0.15,-0.133964122,0.41,0,1.17,0.22,21.22553603,0
0.03,-0.138050564,0.36,0.32,0.3,0.28,18.94524735,0
0.13,-0.138619113,0.37,0.55,0.17,0.41,16.00320632,0
0.12,-0.076896069,0.43,0.09,0.57,0.36,16.56232291,0
0.08,-0.14465994,0.13,0.51,0.37,0.79,17.49200293,0
0.23,-0.143256336,0.26,0.22,0.49,0.21,16.66717781,0
0.16,-0.146720929,0.95,0.18,0.31,-0.07,15.92948854,0
0.1,0.262580671,0.21,0.57,0.96,0.61,16.06140042,0
0.53,-0.14627675,0.39,0.08,0.16,0.06,16.11787783,0
0.14,-0.139578538,0.67,0.11,0.77,0.21,16.60047587,0
0.19,-0.147360546,0.81,0.1,0.21,-0.05,16.18725756,0
0.19,-0.146330052,0.72,0.23,0.52,0.18,16.8479969,0
0.16,-0.14465994,0.91,0.38,1,0.03,19.67654946,0
0.49,-0.154733909,0.37,0.14,0.12,0.19,16.05640874,0
0.01,-0.138938921,0.67,0.31,0.52,0.23,16.41154668,0
0.04,-0.147165107,0.79,0.14,0.6,0.07,16.08029347,0
0.23,-0.148977355,0.67,0.13,0.51,-0.04,16.95898248,0
0.11,-0.142101472,0.62,0.02,0.25,0.14,18.20409111,0
0.09,0.144606863,0.16,0.35,0.11,0.25,19.7335474,0
0.1,-0.137428715,0.69,0.13,0.36,0.27,16.8361045,0
0.04,-0.14752045,0.76,0.22,0.37,0,18.26808108,0
0.02,0.074124619,0.31,0.64,0.89,0.68,16.1758448,0
0.02,0.163226825,0.44,0.49,1.29,0.46,16.90322092,0
0.13,-0.143824885,0.77,0.08,0.25,0.12,16.60910058,0
0.17,-0.137535317,0.36,0.29,0.42,0.21,19.04287011,0
0.09,2.510088322,0.35,0.42,0.67,0.42,16.91020696,0
0.3,-0.122681989,0.63,0.11,0.33,0.1,16.99744672,0
0.04,-0.134923548,0.59,0.51,0.56,0.08,19.64077129,0
0.06,-0.149083958,0.82,0.01,0.04,0.02,16.63795572,0
0.1,-0.157096938,1.07,0.31,0.07,-0.08,16.79409209,0
0.07,-0.114509104,0.6,0.11,0.2,0.31,18.40757913,0
0.08,-0.139489703,0.44,0.1,0.38,0.19,18.62899702,0
0.09,-0.144126926,0.84,0.02,0.17,0.1,17.28826245,0
0.41,-0.147733656,0.6,0.18,0.21,0.27,16.25907589,0
0.22,-0.151820098,1.06,0.13,0.18,-0.14,17.01854777,0
0.14,-0.143025364,0.43,0.36,0.22,0.27,19.30622614,0
0.02,0.196007198,0.32,0.45,0.54,0.6,16.22086368,0
0.01,0.791117546,0.23,0.37,0.91,0.68,16.00442123,0
0.05,-0.14615238,0.86,0.06,0.16,0.09,16.73890845,0
0.09,-0.139489703,0.51,0.15,0.68,0.22,17.87590146,0
0.06,-0.139276497,0.65,0.1,0.25,0.19,18.42436171,0
0.21,-0.140413594,0.84,0.09,0.5,0.01,16.34309476,0
0.12,-0.136096179,0.55,0.44,0.32,0.13,17.13356004,0
0.02,-0.142208075,0.88,0.27,0.82,-0.03,16.28845241,0
0.02,-0.139916114,0.74,0.02,0.74,-0.16,16.24900513,0
0.08,-0.111524225,0.25,0.13,0.66,0.72,17.29068091,0
0.04,-0.14465994,0.83,0.31,0.01,-0.09,16.25455929,0
0.1,-0.1481423,1.01,0.12,0.25,-0.12,15.96024452,0
0.1,-0.157985295,0.96,0.33,-0.06,-0.52,16.25548992,0
0.07,0.014658002,0.21,0.32,0.52,0.7,16.56534351,0
0.01,-0.127017171,0.3,0.01,0.37,0.38,17.23295661,0
0.21,-0.148568711,0.65,0.07,0.17,-0.59,16.23106793,0
0.17,0.216883587,0.31,0.16,0.72,0.29,17.07812576,0
0.05,-0.134479369,0.47,0.27,0.59,0.32,17.37103992,0
0.38,-0.125471429,0.42,0.07,0.45,0.23,18.54925805,0
0.04,0.928262098,0.67,0.02,0.62,0.27,15.97737724,0
0.02,-0.143291871,0.73,0.05,1.03,0.13,17.55117304,0
0.01,-0.136078412,0.8,0.01,0.35,0.09,15.99116403,0
0.02,-0.129024857,0.58,0.26,0.32,0.34,17.45138673,0
0.14,-0.146934134,0.55,0.19,0.29,0.42,16.24949832,0
0.19,-0.135474329,0.29,0.07,0.58,0.51,17.27087385,0
0.13,-0.152690688,0.7,0.3,0.02,0.1,16.65862275,0
0.31,-0.140680101,0.25,0.14,0.29,0.37,19.0715077,0
0.21,-0.143060898,0.83,0.06,1.62,0.12,16.20574181,0
0.17,-0.14752045,0.63,0.06,0.56,0.22,15.93259934,0
0.01,-0.136167248,0.67,0.06,0.34,0.21,17.30466378,0
0.22,-0.146614326,0.73,0.22,0.41,0.25,16.4300144,0
0.13,-0.146934134,0.74,0.06,0.53,0.12,16.52705206,0
0.52,-0.148088998,0.62,0.08,0.22,0.26,16.32382745,0
0.04,-0.148053464,0.47,0.18,0.12,0.18,16.28995509,0
0.14,8.986317383,0.1,0.22,0.71,0.74,18.03283574,0
0.23,-0.09571147,0.44,0.12,0.15,0.14,16.45957846,0
0.19,-0.125595799,0.22,0.21,0.3,0.31,17.16581432,0
0.1,-0.145477229,0.46,0.37,0.18,0.39,18.07021504,0
0.04,-0.137339879,0.52,0.35,0.28,0.02,16.68019407,0
0.26,-0.146489956,0.8,0.17,0.28,-0.25,15.91857524,0
0.11,-0.148799684,0.91,0.24,0.19,-0.37,18.05160896,0
0.04,-0.142705555,0.71,0.17,0.39,0.19,16.75203398,0
0.18,-0.155764403,0.68,0.09,0.09,0.11,17.06048694,0
0.05,-0.14465994,0.15,0.64,0.38,0.79,16.03319387,0
0.39,-0.141603992,0.66,0,0.37,0.28,18.27308136,0
0.3,-0.146845299,0.8,0.28,0.27,0.08,15.9660058,0
0.34,-0.144553338,0.93,0.01,0.41,-0.01,16.04923206,0
0.73,-0.145672667,0.67,0.09,0.16,-0.15,16.82093575,0
0.09,-0.146809764,0.74,0.16,0.76,0.12,16.72607822,0
0,-0.148088998,0.22,0.81,0.06,0.53,16.81354807,0
0.43,-0.17106191,0.68,0.03,0.17,0.29,16.3556641,0
0.11,-0.079774346,0.38,0.25,0.31,0.47,16.09102451,0
0.12,6.095657039,0.15,0.66,0.59,0.69,18.25262814,0
0.18,-0.117298545,0.45,0.03,0.65,0.26,18.03375931,0
0.25,-0.14465994,0.12,0.3,0.01,0.38,18.26174077,0
0.23,-0.151393686,0.8,0.15,0.25,0.11,16.1047956,0
0.06,-0.1481423,0.94,0.28,0.21,0.01,16.06859895,0
0.37,-0.129646707,0.72,0,0.27,0.24,16.62996229,0
0.44,-0.142758857,0.72,0,0.3,0.15,15.90012196,0
0.11,-0.142829925,0.59,0.01,0.47,0.15,16.84469298,0
0.03,-0.034343769,0.25,0.55,0.43,0.3,16.47033922,0
0.16,-0.140520197,0.67,0.24,0.25,0.06,18.50176768,0
0.01,-0.113585213,0.76,0.03,0.43,0.24,15.90848339,0
0.2,-0.146703162,0.61,0.35,0.14,-0.01,18.33152137,0
0.13,-0.147165107,0.66,0.27,0.3,0.08,17.31565012,0
0.48,-0.146116846,0.71,0.01,0.22,0.19,16.1046002,0
0.12,-0.120354493,0.37,0.2,1.97,0.33,16.73070354,0
0.1,-0.1456549,0.66,0.08,0.32,0.05,16.41833216,0
0.12,-0.145725969,0.79,0.06,0.33,0.06,18.50962885,0
0.01,-0.13336004,0.32,0.57,0.3,0.58,16.58363822,0
0.02,-0.134799178,0.67,0.04,0.39,0.3,16.3495923,0
0.22,-0.142865459,0.81,0.14,0.62,0.17,15.89820991,0
0.01,-0.14465994,0.26,0.56,0.45,0.74,16.47137717,0
0.03,0.626025283,0.29,0.24,1.25,0.7,16.05795173,0
0.17,0.059431194,0.52,0.15,0.27,0.2,17.9719809,0
0.23,-0.145068585,0.58,0.07,0.3,0.18,17.41938385,0
0.16,-0.145814805,0.56,0.13,0.5,-0.58,17.24836922,0
0.15,-0.148675314,0.89,0.22,0.49,0.04,15.98512239,0
0.06,-0.060514766,0.36,0.11,1.13,0.45,16.65487664,0
0.12,-0.135598699,0.35,0.59,0.15,0.57,18.06882208,0
0.08,0.874303294,0.2,0.65,0.23,0.36,17.25092671,0
0.02,-0.144180228,0.79,0.07,0.43,0.04,15.94900754,0
0.27,-0.144624406,0.73,0.04,0.39,0.03,16.06540127,0
0.1,-0.084891282,0.23,0.35,0.52,0.54,18.06476861,0
0.06,-0.116108147,0.61,0.14,0.79,0.26,16.81107602,0
0.1,0.272050556,0.42,0.16,0.78,0.27,17.51376716,0
0.08,-0.146614326,0.71,0.58,0.23,0.18,16.16195616,0
0.12,-0.135207822,0.39,0.72,0.15,0.59,16.34928031,0
0.12,-0.147094039,0.63,0.2,0.55,0.11,19.17998168,0
0.02,-0.002451753,0.07,0.3,0.46,0.63,16.31965677,0
0.22,-0.146134613,0.9,0.1,0.7,0.05,16.05790617,0
0.14,-0.084678077,0.39,0.69,0.41,0.35,16.21699094,0
