,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1
88,1,train,0.13,-0.138210469,0.69,0.06,0.57,0.27,17.42013569,0,False,0.5251683869575442,0.4748316130424558,0.47177039397735177,0.5282296060226482,0.5193365415610506,0.4806634584389494,0.3867860607943714,0.6132139392056286,0.4749806067380731,0.5250193932619269,0.509854679184885,0.490145320815115
89,1,train,0.19,-0.146880833,0.73,0.25,0.16,0.14,17.24753173,0,True,0.5182223733491107,0.48177762665088925,0.4726736958929233,0.5273263041070767,0.5121353008158765,0.48786469918412345,0.3843647968668945,0.6156352031331055,0.46418624982315704,0.535813750176843,0.5096811734239436,0.4903188265760564
90,1,train,0.03,-0.140022717,0.87,0.19,0.58,0.05,18.34437245,0,True,0.5207882599025371,0.4792117400974629,0.4724835970222302,0.5275164029777698,0.5046037242943275,0.49539627570567246,0.38498943592820567,0.6150105640717943,0.4714973533022705,0.5285026466977295,0.5103009866871207,0.4896990133128794
91,1,train,0.02,0.236587345,0.36,0.59,0.37,0.4,16.91999284,0,False,0.5369619895262745,0.46303801047372556,0.47374325308891807,0.5262567469110819,0.5450066589071081,0.45499334109289197,0.38559445142107407,0.6144055485789259,0.4802775247372554,0.5197224752627446,0.5097521903727872,0.4902478096272128
92,1,train,0.11,-0.137872893,0.71,0.05,0.4,0.24,17.79365108,0,False,0.5214604805162757,0.47853951948372425,0.472420669205761,0.527579330794239,0.5150346160082147,0.4849653839917853,0.3860732065771624,0.6139267934228376,0.4718263074579836,0.5281736925420164,0.5098161980625756,0.4901838019374244
93,1,train,0.04,-0.136789098,0.72,0.09,0.22,0.25,16.12702259,0,False,0.5164845686214288,0.48351543137857117,0.47051862468030203,0.529481375319698,0.5181229307245403,0.48187706927545976,0.38670934601126694,0.6132906539887331,0.46877049226533707,0.5312295077346629,0.5090718168453502,0.4909281831546498
94,1,train,0.12,-0.136025111,0.63,0.04,0.9,0.36,16.92625849,0,False,0.5327042258026082,0.46729577419739177,0.4706292077334391,0.5293707922665609,0.5287154153507716,0.4712845846492284,0.3883873770466927,0.6116126229533073,0.4828308304159782,0.5171691695840218,0.5099262118935441,0.4900737881064559
95,1,train,0.03,4.464633605,0.19,0.0,0.52,0.02,16.03805909,0,False,0.505884730640566,0.49411526935943395,0.47565688494162195,0.524343115058378,0.5862173204838621,0.41378267951613795,0.4070952645825092,0.5929047354174908,0.5128877840716239,0.48711221592837606,0.511281909464208,0.488718090535792
96,1,train,0.18,-0.143558378,0.66,0.0,0.38,0.07,16.32802751,0,False,0.5171211787788712,0.48287882122112885,0.4709149872219889,0.5290850127780111,0.5144709006019316,0.48552909939806843,0.3858068018309141,0.6141931981690859,0.46806416569481,0.53193583430519,0.5093607411851808,0.49063925881481923
97,1,train,0.11,-0.134603739,0.46,0.07,0.55,0.18,16.22870914,0,False,0.5271596764827509,0.47284032351724914,0.4710768349763509,0.5289231650236491,0.5279242478112633,0.47207575218873665,0.385931356104273,0.614068643895727,0.4754279803351239,0.5245720196648761,0.5093279992997648,0.49067200070023514
98,1,train,0.19,-0.147733656,0.65,0.01,0.36,-0.03,17.98768005,0,True,0.5177538761937959,0.4822461238062042,0.47306319156964083,0.5269368084303592,0.5072124180155242,0.49278758198447586,0.38396186781007324,0.6160381321899268,0.46697519856942027,0.5330248014305797,0.5098883987934368,0.4901116012065631
99,1,train,0.03,-0.145477229,0.83,0.37,1.43,0.11,17.17278956,0,False,0.5389869827819374,0.4610130172180626,0.46991301764966886,0.5300869823503311,0.5200906480704042,0.4799093519295958,0.38719704302407754,0.6128029569759225,0.4868099773740445,0.5131900226259555,0.510756451620156,0.48924354837984396
100,1,train,0.1,-0.155107019,0.69,0.1,0.15,-0.1,17.31443804,0,True,0.5123391162737504,0.4876608837262496,0.472602904858031,0.527397095141969,0.5041267094105621,0.4958732905894378,0.3832501829377182,0.6167498170622818,0.46273295367810097,0.537267046321899,0.5095556671697343,0.49044433283026573
101,1,train,0.13,-0.13074827,0.39,0.43,0.3,0.31,19.3377531,0,False,0.5364686482117522,0.4635313517882478,0.4757179203021261,0.5242820796978739,0.5278246117203961,0.4721753882796039,0.3825581743921964,0.6174418256078036,0.47331397870950453,0.5266860212904955,0.5102244606848207,0.4897755393151793
102,1,train,0.06,-0.123819085,0.54,0.57,0.44,0.35,16.09056802,0,False,0.5340754572561824,0.46592454274381756,0.4714388389758333,0.5285611610241667,0.5348378110405165,0.4651621889594834,0.3851510244177535,0.6148489755822465,0.4742131599164656,0.5257868400835344,0.5095688932163367,0.49043110678366325
103,1,train,0.1,-0.134248397,0.7,0.12,0.37,-0.01,16.28789252,0,True,0.5163768499153155,0.4836231500846845,0.47088828370154856,0.5291117162984514,0.5115631927546631,0.4884368072453369,0.38502226586872346,0.6149777341312765,0.4671158574590468,0.5328841425409532,0.5094525855808479,0.49054741441915206
