,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13,0.18988945957970646,0.0821611125851361,0.07604063758769353,0.05458524991259939,0.05567175523007254,0.07473026785538951,0.08216438752880495,0.022199398849414045,0.03907134039257041,0.02559558543846218,0.044589830684221926,0.047460029917202363,0.03757934142585727,0.03661372530726039,0.009170924064133302,0.011775231203801237,0.017213432871352026,0.03538010901034941,0.03019014184910168,0.02791803870687107
14,0.21268247497194806,0.09521674302058643,0.08279916364906491,0.06097151742686017,0.047594510607660054,0.03819898291995802,0.006339267061567144,0.0784945102013576,0.014396405025887248,0.01349487420167138,0.02395420914508569,0.03217504702150318,0.06005787719083932,0.0400505015206893,0.044003026199554846,0.03250617357414291,0.011516347487063561,0.026176835580809524,0.06754008174430155,0.011831451449449644
15,0.21127136898820348,0.095054230308774,0.09189812911083353,0.06660048916583139,0.03932753931892819,0.03944325599627213,0.064472384761606,0.05804633319986975,0.04296442557011103,0.05565737112940829,0.028228728127622022,0.03951739183316236,0.011729501136214208,0.02848987670396351,0.0180449477952036,0.018313228044817987,0.044018663376426764,0.024249041808758504,0.011586647757263499,0.011086445866729737
16,0.22409098579979495,0.12331511928988514,0.06241849453192633,0.08034679048857044,0.028464591838282316,0.04264855461321824,0.06802422179781147,0.024266101010238055,0.03502462113511339,0.04756128483954202,0.009262011163474262,0.019295504991635185,0.03039205982230419,0.06017584636704079,0.048872883240560674,0.01294112537486124,0.02053771484558776,0.037837904410965184,0.024524184439188388,0.0
17,0.2155275386872688,0.12385878754310299,0.0748186756003519,0.045498202064820706,0.03397066033650261,0.07838778355296082,0.05704815339569177,0.06930940937558601,0.04514463324341293,0.03829405522095071,0.0556444518468373,0.018455483624115834,0.03576031054988086,0.02512065051209316,0.013845844018568221,0.01427738395883936,0.015899012460567866,0.00032082147142836883,0.021148253201587836,0.01766988933543182
18,0.19433159385524162,0.09452838562944946,0.10253954688323325,0.06723752291313678,0.04659772566920364,0.07360500338396218,0.06568205490394269,0.02384523511399301,0.024824959648732322,0.038581258969610024,0.04376615253287934,0.029164492098560004,0.011516222376051051,0.029742676156180443,0.011036098561000475,0.02460626182378802,0.0447011222412602,0.02102980314574247,0.039605260547480134,0.013058623546552807
19,0.18893616046689357,0.10586319671008274,0.11365066171303892,0.04713315957190884,0.02744498901285644,0.05289663358244666,0.04700381308117382,0.01899670394649428,0.04186857774416709,0.02623567933249752,0.03041824691177807,0.019351199948027788,0.04133069135343012,0.03969180655776782,0.04953687387561122,0.03525353913691859,0.014941345417101673,0.024810795502543073,0.03875137675748098,0.035884549377780864
20,0.18556593994907242,0.10198196677192808,0.06881146501771489,0.10315769391424935,0.05525123492343759,0.0506614672537165,0.044821218043382564,0.01864786555762722,0.05087825741543567,0.03838592522031441,0.011870132076070194,0.01913333903795331,0.04019337043117655,0.032817344438267754,0.02222902527826303,0.017007240956039792,0.0384104177901664,0.02873333329310648,0.03600076040570993,0.03544200222636804
21,0.2267474593800396,0.1067420583172293,0.060667057399666977,0.06593289520689978,0.07745055538375675,0.0530611118190689,0.04359919177186245,0.07623103162024651,0.03546271946706866,0.015690957329405467,0.029102408499274365,0.04090394448387238,0.02631918613690763,0.03768205856812174,0.04579852407091348,0.01684504700262784,0.01777234724298819,0.0022324046039955358,0.006759746582655344,0.01499929511339893
22,0.20105348329610193,0.11497879966848777,0.08212094492570556,0.08358920713989232,0.04084120976355357,0.04419611499144994,0.03455084351332416,0.01959082438128092,0.08467864787224026,0.024964096546245734,0.06779860089148503,0.020712516856949713,0.038458807317153246,0.030214767057962753,0.0007425461250624691,0.0009733875335189843,0.04686409540029838,0.026137052465619908,0.03662515130560343,0.0009089029480638436
23,0.29698029825180366,0.0945549417522447,0.1397387582362065,0.10457310965914597,0.06776864740542281,0.1056041689280752,0.04618939719983058,0.09265793385474556,0.04265353406019714,0.009279210652327815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.2149725840462018,0.10165295437514309,0.11148277732508381,0.06657819866897505,0.06425037122682593,0.04384140145022678,0.03942117180075241,0.020650799001236664,0.03677638012236534,0.028077294703512043,0.023137472000192835,0.031649923017015275,0.014136097547776175,0.025018409868465062,0.03666516833231001,0.044509920486366074,0.006552489083735819,0.020560899069666457,0.03685883059942964,0.033206857274719635
25,0.2033914526443773,0.11176319312787074,0.08778908226152617,0.06697448711358692,0.05338674790908792,0.0622795783365741,0.045418153709590306,0.059712281210564745,0.014876675967135615,0.022143514507481248,0.03662169106004158,0.03175720978890067,0.030662454706870776,0.008605397381299182,0.030537755765132315,0.020255656049881436,0.027409964267178875,0.0073023338769600075,0.03169696745700031,0.04741540285893993
26,0.20879065824839851,0.08424556423594053,0.09114359342609422,0.053876762293439656,0.01563336595262015,0.05730327909313787,0.05160209286081644,0.033285695295295965,0.0490902571242174,0.037916455815861436,0.035885905126770944,0.03886382116153157,0.022601588801205944,0.05666204510696697,0.011816254756995674,0.014880994009885089,0.020557142732179217,0.012908099042999189,0.060849638195976705,0.04208678671966669
27,0.2897520500343124,0.13251056251337284,0.12004997530834348,0.14125784902251703,0.08154225429967181,0.09099005582657714,0.07286461616118962,0.07103263683401553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.20617234696530284,0.08935267820087911,0.0576080213508246,0.06983539599890766,0.07033361316365253,0.06460085688082093,0.032569147658770344,0.014978143827296198,0.040432602789945385,0.05504719521440051,0.06871599440237676,0.04980643282205989,0.04417056257265722,0.04684889776466872,0.0070838390534582775,0.009835927051740209,0.00515351816720772,0.021935588929364876,0.029581584415363897,0.015937652770302287
29,0.23156954318293904,0.08979317206847658,0.10429228430677519,0.08591019504868007,0.06405070661572536,0.055469619937142195,0.0435908199914325,0.03257634568933377,0.0368976149045365,0.039093935993895206,0.023834708543450298,0.024576377432245475,0.02108065332957191,0.005949957304894385,0.04436548790833738,0.003145936964194939,0.03494259805546673,0.01633740664236239,0.015570945271356714,0.026951690809183367
